experimentType,company,sampleType,temperature,gasAtmosphere,length,lengthTensile,diameter,width,thickness,linearMassDensity,voltage,freq,totalNumOfCycles,pressure,dGRatio,gprimeGRatio,dPeakPosition,gPeakPosition,gprimePeakPosition,weightBefore,weightAfter,axialLoad,numRotationsPerUnitLength,twistAngle,dryOrWet,rotatingSpeed,numIncre,syncTime,numRepeatingCycle,dataRecFreq,restTimePerIncre,twistOrientation,density,degreeOfMisalignment,averageLength,maxLength,bundlingExtent,sampleID
RF1,NC,S,,,,,,,,,9.0,99.0,15200.0,,0.14515657426,0.437067757086,1335.83,1568.27,2657.96,,,,,,,,,,,,,,,,,,,358
RF2,NC,S,,,,,,,,,9.0,99.0,15200.0,,0.145714298673,0.437067420892,1335.97,1568.27,2657.96,,,,,,,,,,,,,,,,,,,358
RF3,NC,S,,,,,,,,,9.0,99.0,15200.0,,0.145733565129,0.437067633967,1335.97,1568.27,2657.96,,,,,,,,,,,,,,,,,,,358
