experimentType,company,sampleType,temperature,gasAtmosphere,length,lengthTensile,diameter,width,thickness,linearMassDensity,voltage,freq,totalNumOfCycles,pressure,dGRatio,gprimeGRatio,dPeakPosition,gPeakPosition,gprimePeakPosition,weightBefore,weightAfter,axialLoad,numRotationsPerUnitLength,twistAngle,dryOrWet,rotatingSpeed,numIncre,syncTime,numRepeatingCycle,dataRecFreq,restTimePerIncre,twistOrientation,density,degreeOfMisalignment,averageLength,maxLength,bundlingExtent,sampleID
RF1,NC,S,,,,,,,,,3.0,2.5,2000.0,,0.0969265028194,0.545271452799,1336.17,1567.59,2660.1,,,,,,,,,,,,,,,,,,,320
RF2,NC,S,,,,,,,,,3.0,2.5,2000.0,,0.0969265816464,0.545271717906,1336.17,1567.59,2660.1,,,,,,,,,,,,,,,,,,,320
RF3,NC,S,,,,,,,,,3.0,2.5,2000.0,,0.0969263885139,0.545270251232,1336.17,1567.59,2660.1,,,,,,,,,,,,,,,,,,,320
RF4,NC,S,,,,,,,,,3.0,2.5,2000.0,,0.0969263801568,0.54527116682,1336.17,1567.59,2660.1,,,,,,,,,,,,,,,,,,,320
RF5,NC,S,,,,,,,,,3.0,2.5,2000.0,,0.0969265834422,0.545271834488,1336.17,1567.59,2660.1,,,,,,,,,,,,,,,,,,,320
