Item,Smu1_Time(1)(1),Smu1_V(1)(1),Smu1_I(1)(1),
172,17.50220948,-9,-1.07472991943359,
173,17.60479928,0,0.000192642211914063,
174,17.70691752,9,1.07539558410645,
175,17.80949518,0,0.000192642211914063,
176,17.91162548,-9,-1.07470893859863,
177,18.01422256,0,0.000186920166015625,
178,18.11635182,9,1.07526779174805,
179,18.2189446,0,0.00019073486328125,
180,18.32105118,-9,-1.0746955871582,
181,18.42366242,0,0.00018310546875,
182,18.52578502,9,1.07536125183105,
183,18.62836198,0,0.000192642211914063,
184,18.7304867,-9,-1.07464218139648,
185,18.83307624,0,0.000188827514648438,
186,18.9351887,9,1.07534408569336,
187,19.03778046,0,0.000192642211914063,
188,19.13988186,-9,-1.07465744018555,
189,19.24246914,0,0.000192642211914063,
190,19.3445948,9,1.07532691955566,
191,19.4471759,0,0.000194549560546875,
192,19.54929902,-9,-1.07460021972656,
193,19.65188618,0,0.000185012817382813,
194,19.75400676,9,1.07530403137207,
195,19.85660334,0,0.00019073486328125,
196,19.9587066,-9,-1.07463455200195,
197,20.06130052,0,0.000188827514648438,
198,20.1634288,9,1.07524681091309,
199,20.26600544,0,0.000188827514648438,
200,20.36811844,-9,-1.07459831237793,
201,20.47072124,0,0.000186920166015625,
202,20.57282618,9,1.07525253295898,
203,20.67543112,0,0.000185012817382813,
204,20.77753222,-9,-1.07459831237793,
205,20.88011288,0,0.000185012817382813,
206,20.9822557,9,1.07521438598633,
207,21.08484692,0,0.000186920166015625,
208,21.18695484,-9,-1.07458114624023,
209,21.289547,0,0.000186920166015625,
210,21.39165062,9,1.07525253295898,
211,21.49422652,0,0.000188827514648438,
212,21.59635392,-9,-1.0744800567627,
213,21.69893614,0,0.000185012817382813,
214,21.80105892,9,1.07521057128906,
215,21.90366448,0,0.000188827514648438,
216,22.00577122,-9,-1.07454299926758,
217,22.10839786,0,0.00018310546875,
218,22.21052046,9,1.0752124786377,
219,22.31309914,0,0.000188827514648438,
220,22.41521416,-9,-1.07450866699219,
221,22.51781202,0,0.000185012817382813,
222,22.6199016,9,1.07520484924316,
223,22.72250888,0,0.000188827514648438,
224,22.82461066,-9,-1.07450294494629,
225,22.92719298,0,0.000181198120117188,
226,23.02931428,9,1.07514381408691,
227,23.13189822,0,0.00019073486328125,
228,23.23403074,-9,-1.07436943054199,
229,23.3366183,0,0.000181198120117188,
230,23.4387377,9,1.07514762878418,
231,23.54133238,0,0.00018310546875,
232,23.64344838,-9,-1.07439231872559,
233,23.74603954,0,0.000179290771484375,
234,23.84816158,9,1.07510185241699,
235,23.95075744,0,0.000185012817382813,
236,24.05285512,-9,-1.0744514465332,
237,24.1554619,0,0.000181198120117188,
238,24.25757184,9,1.0750560760498,
239,24.36017136,0,0.000181198120117188,
240,24.46230594,-9,-1.07437133789063,
241,24.56489386,0,0.00017547607421875,
242,24.66700724,9,1.07508087158203,
243,24.76960036,0,0.000181198120117188,
244,24.87171308,-9,-1.07443237304688,
245,24.97429516,0,0.000179290771484375,
246,25.07641238,9,1.07508087158203,
247,25.17900492,0,0.00018310546875,
248,25.28112038,-9,-1.07439994812012,
249,25.38370416,0,0.000179290771484375,
250,25.48583294,9,1.07503318786621,
251,25.58842874,0,0.000185012817382813,
252,25.69054394,-9,-1.07434272766113,
253,25.793132,0,0.000179290771484375,
254,25.89524252,9,1.07502365112305,
255,25.99782988,0,0.00018310546875,
256,26.09996006,-9,-1.07435035705566,
257,26.202538,0,0.00017547607421875,
258,26.3046388,9,1.0749683380127,
259,26.40723562,0,0.000181198120117188,
260,26.50935678,-9,-1.07438278198242,
261,26.61195752,0,0.00017547607421875,
262,26.71409852,9,1.0749454498291,
263,26.81669244,0,0.00018310546875,
264,26.91883438,-9,-1.07420349121094,
265,27.02141778,0,0.000177383422851563,
266,27.12354782,9,1.07494354248047,
267,27.22613026,0,0.000177383422851563,
268,27.32822902,-9,-1.07432746887207,
269,27.43079628,0,0.000173568725585938,
270,27.53291992,9,1.07492446899414,
271,27.63550728,0,0.000181198120117188,
272,27.7376139,-9,-1.07427787780762,
273,27.84019304,0,0.000179290771484375,
274,27.94230538,9,1.074951171875,
275,28.04491694,0,0.000181198120117188,
276,28.1470439,-9,-1.07429122924805,
277,28.24962688,0,0.00017547607421875,
278,28.35175186,9,1.07486724853516,
279,28.45433564,0,0.000179290771484375,
280,28.55645538,-9,-1.07429695129395,
281,28.65904622,0,0.000177383422851563,
282,28.76116848,9,1.07492065429688,
283,28.86374766,0,0.00017547607421875,
284,28.96586926,-9,-1.07424545288086,
285,29.06844452,0,0.000173568725585938,
286,29.17055304,9,1.07490730285645,
287,29.27314342,0,0.000177383422851563,
288,29.3752528,-9,-1.07424354553223,
289,29.47784548,0,0.000173568725585938,
290,29.57995808,9,1.07487869262695,
291,29.68254066,0,0.000173568725585938,
292,29.7846838,-9,-1.07415580749512,
293,29.88726262,0,0.000171661376953125,
294,29.98938104,9,1.07486534118652,
295,30.09197714,0,0.00017547607421875,
296,30.19409092,-9,-1.07419395446777,
297,30.29666354,0,0.000171661376953125,
298,30.3987834,9,1.07476043701172,
299,30.50135118,0,0.000171661376953125,
300,30.60345898,-9,-1.07418251037598,
301,30.70603828,0,0.000179290771484375,
302,30.80814322,9,1.07484245300293,
303,30.9107502,0,0.000173568725585938,
304,31.0128701,-9,-1.07411956787109,
305,31.1154398,0,0.000177383422851563,
306,31.21757986,9,1.07479667663574,
307,31.3201522,0,0.000179290771484375,
308,31.4222815,-9,-1.07417678833008,
309,31.52488456,0,0.000171661376953125,
310,31.62698678,9,1.0748119354248,
311,31.72955352,0,0.00017547607421875,
312,31.83167546,-9,-1.07415390014648,
313,31.9342491,0,0.000171661376953125,
314,32.03636176,9,1.07478904724121,
315,32.13894668,0,0.000169754028320313,
316,32.24105058,-9,-1.07416915893555,
317,32.34365118,0,0.000173568725585938,
318,32.44577304,9,1.07477569580078,
319,32.54833604,0,0.000173568725585938,
320,32.65046198,-9,-1.07411003112793,
321,32.75304132,0,0.00017547607421875,
322,32.85515202,9,1.07476997375488,
323,32.95774498,0,0.000171661376953125,
324,33.05985814,-9,-1.07407569885254,
325,33.16244628,0,0.000173568725585938,
326,33.26457932,9,1.07470703125,
327,33.36714434,0,0.00017547607421875,
328,33.46927662,-9,-1.07394790649414,
329,33.5718659,0,0.000169754028320313,
330,33.67399532,9,1.07464408874512,
331,33.7765999,0,0.000179290771484375,
332,33.87870426,-9,-1.0740966796875,
333,33.98127388,0,0.000173568725585938,
334,34.08339586,9,1.07466316223145,
335,34.18598066,0,0.000173568725585938,
336,34.28809146,-9,-1.07408332824707,
337,34.39067076,0,0.000177383422851563,
338,34.49278802,9,1.0746955871582,
339,34.59538482,0,0.00017547607421875,
340,34.69750182,-9,-1.07404518127441,
341,34.80007552,0,0.000173568725585938,
342,34.90218834,9,1.07467079162598,
343,35.00475162,0,0.00017547607421875,
344,35.1068743,-9,-1.07404327392578,
345,35.2094605,0,0.000171661376953125,
346,35.31156992,9,1.0746898651123,
347,35.41414422,0,0.00017547607421875,
348,35.51627852,-9,-1.07399749755859,
349,35.6188513,0,0.00017547607421875,
350,35.72097216,9,1.07455253601074,
351,35.82355472,0,0.00017547607421875,
352,35.92566288,-9,-1.07401084899902,
353,36.02827088,0,0.000173568725585938,
354,36.13037402,9,1.07463645935059,
355,36.23295498,0,0.00017547607421875,
356,36.33509594,-9,-1.07390785217285,
357,36.43766438,0,0.000171661376953125,
358,36.53976964,9,1.07464408874512,
359,36.6423624,0,0.000173568725585938,
360,36.74447412,-9,-1.0739688873291,
361,36.8470568,0,0.00017547607421875,
362,36.94916646,9,1.07458305358887,
363,37.05172788,0,0.000173568725585938,
364,37.15386282,-9,-1.07390213012695,
365,37.25645282,0,0.000169754028320313,
366,37.35855366,9,1.07459831237793,
367,37.4611464,0,0.000173568725585938,
368,37.56326058,-9,-1.07393455505371,
369,37.66583738,0,0.0001678466796875,
370,37.76796264,9,1.07455635070801,
371,37.87053482,0,0.000171661376953125,
372,37.97264928,-9,-1.07393455505371,
373,38.07524448,0,0.0001678466796875,
374,38.17735398,9,1.07456588745117,
375,38.27992874,0,0.000173568725585938,
376,38.3820565,-9,-1.0738410949707,
377,38.48462874,0,0.000165939331054688,
378,38.58674544,9,1.07452583312988,
379,38.68933996,0,0.000165939331054688,
380,38.79145496,-9,-1.07390594482422,
381,38.89405846,0,0.000169754028320313,
382,38.9961842,9,1.07447624206543,
383,39.09875414,0,0.000171661376953125,
384,39.20087232,-9,-1.07386016845703,
385,39.30346092,0,0.0001678466796875,
386,39.40556178,9,1.07451248168945,
387,39.50814732,0,0.0001678466796875,
388,39.61024862,-9,-1.07388496398926,
389,39.71283954,0,0.000165939331054688,
390,39.81496,9,1.07448196411133,
391,39.91754846,0,0.0001678466796875,
392,40.01966408,-9,-1.07382774353027,
393,40.12224856,0,0.0001678466796875,
394,40.22436078,9,1.07445526123047,
395,40.32694886,0,0.000169754028320313,
396,40.42906154,-9,-1.07385444641113,
397,40.53163856,0,0.000169754028320313,
398,40.63374972,9,1.07440376281738,
399,40.7363242,0,0.0001678466796875,
400,40.8384612,-9,-1.07378768920898,
401,40.94104548,0,0.000165939331054688,
402,41.04316664,9,1.07438850402832,
403,41.14575126,0,0.000171661376953125,
404,41.24784256,-9,-1.07382583618164,
405,41.35041858,0,0.0001678466796875,
406,41.45253498,9,1.07440185546875,
407,41.55510248,0,0.000171661376953125,
408,41.65722882,-9,-1.07373046875,
409,41.75981492,0,0.000169754028320313,
410,41.86193306,9,1.07438468933105,
411,41.96452366,0,0.000171661376953125,
412,42.066642,-9,-1.0737476348877,
413,42.16922484,0,0.000169754028320313,
414,42.27135222,9,1.07433700561523,
415,42.37392514,0,0.0001678466796875,
416,42.47603568,-9,-1.07377624511719,
417,42.57863952,0,0.00016021728515625,
418,42.68075546,9,1.07438850402832,
419,42.78338728,0,0.000165939331054688,
420,42.88550458,-9,-1.07374954223633,
421,42.98807158,0,0.000164031982421875,
422,43.0902053,9,1.07433128356934,
423,43.19278584,0,0.000169754028320313,
424,43.29488364,-9,-1.07370758056641,
425,43.39747132,0,0.000164031982421875,
426,43.499594,9,1.07434844970703,
427,43.6021648,0,0.000165939331054688,
428,43.70430444,-9,-1.0736083984375,
429,43.8068838,0,0.000165939331054688,
430,43.90899164,9,1.07431602478027,
431,44.0115835,0,0.000165939331054688,
432,44.11369246,-9,-1.07368087768555,
433,44.21628896,0,0.000165939331054688,
434,44.3183974,9,1.07425689697266,
435,44.42097362,0,0.0001678466796875,
436,44.52308628,-9,-1.07365036010742,
437,44.6256748,0,0.000169754028320313,
438,44.72778844,9,1.07430076599121,
439,44.83037742,0,0.000164031982421875,
440,44.93248326,-9,-1.07367706298828,
441,45.03507622,0,0.000164031982421875,
442,45.13718286,9,1.07427978515625,
443,45.23976368,0,0.000169754028320313,
444,45.34187838,-9,-1.07361793518066,
445,45.4444648,0,0.000165939331054688,
446,45.5465686,9,1.07427406311035,
447,45.64915994,0,0.000164031982421875,
448,45.75127458,-9,-1.07363700866699,
449,45.85386508,0,0.000165939331054688,
450,45.95597562,9,1.07422637939453,
451,46.05855204,0,0.000169754028320313,
452,46.1606792,-9,-1.07361030578613,
453,46.26326726,0,0.000162124633789063,
454,46.36537028,9,1.07417106628418,
455,46.46796748,0,0.000162124633789063,
456,46.57007926,-9,-1.07358360290527,
457,46.6726598,0,0.000158309936523438,
458,46.7747925,9,1.07414436340332,
459,46.87737328,0,0.00016021728515625,
460,46.97946858,-9,-1.07355690002441,
461,47.08206288,0,0.000164031982421875,
462,47.1841684,9,1.07416343688965,
463,47.2867582,0,0.00016021728515625,
464,47.38887006,-9,-1.07356834411621,
465,47.49144886,0,0.00016021728515625,
466,47.59358602,9,1.07406234741211,
467,47.69616926,0,0.0001678466796875,
468,47.79828334,-9,-1.07357215881348,
469,47.90088616,0,0.00016021728515625,
470,48.00300416,9,1.07417488098145,
471,48.10559052,0,0.000162124633789063,
472,48.20770412,-9,-1.0734977722168,
473,48.3102819,0,0.000164031982421875,
474,48.4124082,9,1.0741024017334,
475,48.51500156,0,0.000164031982421875,
476,48.61711826,-9,-1.07348251342773,
477,48.71970906,0,0.000164031982421875,
478,48.82183092,9,1.07414054870605,
479,48.92440958,0,0.000169754028320313,
480,49.0265415,-9,-1.07342720031738,
481,49.12912436,0,0.0001678466796875,
482,49.23123322,9,1.07412910461426,
483,49.33382886,0,0.000165939331054688,
484,49.43595108,-9,-1.07349395751953,
485,49.53855416,0,0.000162124633789063,
486,49.64067254,9,1.07410049438477,
487,49.74326386,0,0.000164031982421875,
488,49.84539588,-9,-1.07346343994141,
489,49.94798228,0,0.00016021728515625,
490,50.0500935,9,1.07409286499023,
491,50.15269146,0,0.00016021728515625,
492,50.25480014,-9,-1.07345581054688,
493,50.35738112,0,0.000156402587890625,
494,50.45951062,9,1.07406234741211,
495,50.56208494,0,0.00016021728515625,
496,50.66418696,-9,-1.07344055175781,
497,50.76678442,0,0.000158309936523438,
498,50.86889148,9,1.07406616210938,
499,50.97153202,0,0.000164031982421875,
500,51.07366134,-9,-1.07335662841797,
501,51.17623974,0,0.000158309936523438,
502,51.27834676,9,1.07404708862305,
503,51.38092568,0,0.000156402587890625,
504,51.483026,-9,-1.07345008850098,
505,51.58564596,0,0.00016021728515625,
506,51.6877496,9,1.07404136657715,
507,51.79032718,0,0.000162124633789063,
508,51.89244794,-9,-1.07341384887695,
509,51.99503318,0,0.00016021728515625,
510,52.0971607,9,1.07394599914551,
511,52.19976242,0,0.000162124633789063,
512,52.30186042,-9,-1.07341384887695,
513,52.40445748,0,0.000156402587890625,
514,52.5065835,9,1.07400894165039,
515,52.6091622,0,0.000156402587890625,
516,52.71128858,-9,-1.07336807250977,
517,52.81387318,0,0.00016021728515625,
518,52.91597508,9,1.07401084899902,
519,53.01856968,0,0.00016021728515625,
520,53.12068414,-9,-1.07332038879395,
521,53.22326162,0,0.000162124633789063,
522,53.32538544,9,1.07395172119141,
523,53.42797186,0,0.000169754028320313,
524,53.53011172,-9,-1.07322883605957,
525,53.63270796,0,0.00016021728515625,
526,53.73482636,9,1.07389450073242,
527,53.8374163,0,0.000162124633789063,
528,53.93953596,-9,-1.07336235046387,
529,54.04212418,0,0.000162124633789063,
530,54.1442395,9,1.07390403747559,
531,54.24682736,0,0.00016021728515625,
532,54.3489404,-9,-1.07334136962891,
533,54.45153692,0,0.000156402587890625,
534,54.55365842,9,1.07394409179688,
535,54.65625316,0,0.000162124633789063,
536,54.75837416,-9,-1.07330513000488,
537,54.86095786,0,0.000162124633789063,
538,54.96307816,9,1.07389068603516,
539,55.06567078,0,0.00016021728515625,
540,55.16779856,-9,-1.07322311401367,
541,55.27039486,0,0.00016021728515625,
542,55.3724968,9,1.07389068603516,
543,55.47509184,0,0.00016021728515625,
544,55.57722704,-9,-1.0732593536377,
545,55.6798156,0,0.000156402587890625,
546,55.78191694,9,1.07389831542969,
547,55.88451348,0,0.000158309936523438,
548,55.98662434,-9,-1.07327842712402,
549,56.0892517,0,0.000154495239257813,
550,56.1913572,9,1.07386779785156,
551,56.29394652,0,0.00016021728515625,
552,56.39606912,-9,-1.07324981689453,
553,56.49864266,0,0.000156402587890625,
554,56.60075192,9,1.07386779785156,
555,56.70334838,0,0.000158309936523438,
556,56.80546906,-9,-1.07325744628906,
557,56.90805038,0,0.000156402587890625,
558,57.01016436,9,1.07384300231934,
559,57.11274294,0,0.000158309936523438,
560,57.21488532,-9,-1.07316970825195,
561,57.31747442,0,0.000154495239257813,
562,57.41958008,9,1.07386016845703,
563,57.5221786,0,0.000158309936523438,
564,57.62430236,-9,-1.0732250213623,
565,57.72688932,0,0.000156402587890625,
566,57.82901308,9,1.07383155822754,
567,57.93159816,0,0.000152587890625,
568,58.03370906,-9,-1.07324028015137,
569,58.13631238,0,0.000154495239257813,
570,58.23841996,9,1.07382965087891,
571,58.34103758,0,0.000156402587890625,
572,58.44316904,-9,-1.07322883605957,
573,58.54576058,0,0.000152587890625,
574,58.64788838,9,1.07380485534668,
575,58.75047234,0,0.000156402587890625,
576,58.85257926,-9,-1.07321548461914,
577,58.95518064,0,0.000154495239257813,
578,59.0572929,9,1.07382011413574,
579,59.15987674,0,0.000156402587890625,
580,59.2619934,-9,-1.07317924499512,
581,59.36458512,0,0.000156402587890625,
582,59.46671296,9,1.07378768920898,
583,59.56930484,0,0.000158309936523438,
584,59.67141586,-9,-1.07318687438965,
585,59.77401396,0,0.000154495239257813,
586,59.87613186,9,1.07376861572266,
587,59.97872344,0,0.000152587890625,
588,60.08085042,-9,-1.07316970825195,
589,60.18342856,0,0.000158309936523438,
590,60.28553232,9,1.07375144958496,
591,60.38813284,0,0.000154495239257813,
592,60.4902344,-9,-1.07318687438965,
593,60.59282148,0,0.000154495239257813,
594,60.69496392,9,1.07370376586914,
595,60.7975426,0,0.000156402587890625,
596,60.8996699,-9,-1.07312774658203,
597,61.00227028,0,0.000152587890625,
598,61.10439004,9,1.07372856140137,
599,61.20700506,0,0.000154495239257813,
600,61.30912164,-9,-1.07308578491211,
601,61.41169894,0,0.000158309936523438,
602,61.51383344,9,1.07369995117188,
603,61.61641728,0,0.000156402587890625,
604,61.71851884,-9,-1.07311248779297,
605,61.82111884,0,0.000152587890625,
606,61.92322036,9,1.07371139526367,
607,62.02580458,0,0.000158309936523438,
608,62.12793824,-9,-1.07307624816895,
609,62.23052306,0,0.000152587890625,
610,62.3326204,9,1.07372665405273,
611,62.43522486,0,0.000156402587890625,
612,62.53732918,-9,-1.07312965393066,
613,62.639923,0,0.000152587890625,
614,62.7420439,9,1.07369422912598,
615,62.84463462,0,0.000152587890625,
616,62.9467641,-9,-1.07307624816895,
617,63.04935412,0,0.000152587890625,
618,63.1514601,9,1.07365798950195,
619,63.25405782,0,0.000156402587890625,
620,63.35616874,-9,-1.07307434082031,
621,63.45875174,0,0.000154495239257813,
622,63.56087574,9,1.07367706298828,
623,63.6634673,0,0.000156402587890625,
624,63.76558222,-9,-1.07304191589355,
625,63.86818304,0,0.000152587890625,
626,63.9702986,9,1.07364273071289,
627,64.07289464,0,0.000152587890625,
628,64.17502632,-9,-1.0730152130127,
629,64.27761406,0,0.000152587890625,
630,64.37973626,9,1.07365036010742,
631,64.4823294,0,0.000154495239257813,
632,64.58444066,-9,-1.07304382324219,
633,64.68704812,0,0.000156402587890625,
634,64.78916456,9,1.0735969543457,
635,64.89174962,0,0.000152587890625,
636,64.99387956,-9,-1.07298851013184,
637,65.0964828,0,0.000156402587890625,
638,65.19859058,9,1.07361793518066,
639,65.30118352,0,0.000154495239257813,
640,65.40331112,-9,-1.07295989990234,
641,65.50591912,0,0.000152587890625,
642,65.6080533,9,1.07361602783203,
643,65.71065466,0,0.000152587890625,
644,65.81278192,-9,-1.07301902770996,
645,65.91537562,0,0.000154495239257813,
646,66.01748892,9,1.07361602783203,
647,66.12008238,0,0.000156402587890625,
648,66.22220726,-9,-1.07304382324219,
649,66.32480328,0,0.000152587890625,
650,66.42692606,9,1.0735912322998,
651,66.52951098,0,0.000152587890625,
652,66.63162632,-9,-1.0729808807373,
653,66.7342254,0,0.000152587890625,
654,66.8363427,9,1.07350730895996,
655,66.93893628,0,0.000154495239257813,
656,67.04104444,-9,-1.07296562194824,
657,67.14363292,0,0.000152587890625,
658,67.2457735,9,1.07352638244629,
659,67.34835658,0,0.000154495239257813,
660,67.4504594,-9,-1.07299423217773,
661,67.55305822,0,0.000152587890625,
662,67.65515964,9,1.07354736328125,
663,67.7577528,0,0.000154495239257813,
664,67.85986544,-9,-1.07296752929688,
665,67.96245616,0,0.000150680541992188,
666,68.06456958,9,1.07348251342773,
667,68.16716826,0,0.000152587890625,
668,68.26927012,-9,-1.07299423217773,
669,68.3718667,0,0.000152587890625,
670,68.47399618,9,1.07352066040039,
671,68.57657032,0,0.000150680541992188,
672,68.67868602,-9,-1.07293891906738,
673,68.7812525,0,0.00014495849609375,
674,68.88337376,9,1.07346153259277,
675,68.98598242,0,0.000152587890625,
676,69.08809874,-9,-1.07296180725098,
677,69.19066608,0,0.000148773193359375,
678,69.29278916,9,1.07352638244629,
679,69.3953892,0,0.000150680541992188,
680,69.49749522,-9,-1.07291603088379,
681,69.60009534,0,0.000150680541992188,
682,69.70221726,9,1.07352638244629,
683,69.80484086,0,0.000152587890625,
684,69.90695044,-9,-1.07294273376465,
685,70.00951852,0,0.000148773193359375,
686,70.11163064,9,1.07348442077637,
687,70.21422966,0,0.000150680541992188,
688,70.31634494,-9,-1.07294845581055,
689,70.41894478,0,0.000152587890625,
690,70.5210473,9,1.07351112365723,
691,70.6236283,0,0.000152587890625,
692,70.72574368,-9,-1.07287788391113,
693,70.82833588,0,0.000154495239257813,
694,70.93044818,9,1.07342910766602,
695,71.03304762,0,0.000152587890625,
696,71.13515162,-9,-1.07287979125977,
697,71.23775862,0,0.000154495239257813,
698,71.33987136,9,1.07349967956543,
