-0.1,51.6334
1.45033,51.6334
2.90065,51.6334
4.35098,51.6334
5.80131,51.6334
7.25163,42.5975
8.70196,96.1167
10.1523,66.1917
11.6026,51.8161
13.0529,44.9646
14.5033,39.6604
15.9536,34.7112
17.4039,31.588
18.8542,29.3056
20.3046,30.2904
21.7549,30.2078
23.2052,26.589
24.6555,23.1161
26.1059,23.6644
27.5562,22.9638
29.0065,20.668
30.4569,17.8928
31.9072,15.2862
33.3575,15.9418
34.8078,16.7731
36.2582,16.4614
37.7085,15.5921
39.1588,16.0061
40.6091,13.6003
42.0595,10.8947
43.5098,10.7465
44.9601,14.0529
46.4104,16.0703
47.8608,20.3912
49.3111,26.737
50.7614,32.8484
52.2117,52.7022
53.6621,96.7271
55.1124,164.272
56.5627,257.207
58.0131,386.158
59.4634,503.903
60.9137,614.432
62.364,711.928
63.8144,792.057
65.2647,866.175
66.715,906.733
68.1653,931.085
69.6157,949.244
71.066,970.083
72.5163,971.298
73.9666,971.369
75.417,968.672
76.8673,963.287
78.3176,958.053
79.7679,979.442
81.2183,1007.26
82.6686,1038.05
84.1189,1068.35
85.5693,1085.83
87.0196,1097.54
88.4699,1090.8
89.9202,1077.47
91.3706,1075.93
92.8209,1035.87
94.2712,1016.68
95.7215,998.24
97.1719,971.342
98.6222,934.065
100.073,916.181
101.523,907.247
102.973,891.146
104.423,859.953
105.874,821.945
107.324,825.677
108.774,812.856
110.225,792.983
111.675,781.838
113.125,778.332
114.576,769.343
116.026,756.195
117.476,742.311
118.927,730.677
120.377,698.361
121.827,690.825
123.278,692.615
124.728,688.186
126.178,659.224
127.629,638.832
129.079,625.42
130.529,613.368
131.98,602.288
133.43,599.828
134.88,591.213
136.331,587.304
137.781,581.556
139.231,572.803
140.682,577.901
142.132,556.071
143.582,537.911
145.033,530.617
146.483,533.151
147.933,521.89
149.384,511.535
150.834,491.846
152.284,474.554
153.735,475.436
155.185,488.467
156.635,460.308
158.086,459.649
159.536,468.292
160.986,434.566
162.437,436.681
163.887,439.213
165.337,446.154
166.788,448.864
168.238,430.337
169.688,436.163
171.139,435.17
172.589,430.053
174.039,424.841
175.489,425.371
176.94,414.045
178.39,407.864
179.84,411.097
181.291,416.475
182.741,400.228
184.191,387.03
185.642,381.608
187.092,374.969
188.542,367.088
189.993,375.051
191.443,376.648
192.893,375.192
194.344,373.003
195.794,372.197
197.244,374.851
198.695,378.661
200.145,372.225
201.595,366.848
203.046,368.184
204.496,363.228
205.946,378.504
207.397,378.79
208.847,374.811
210.297,374.048
211.748,361.471
213.198,362.991
214.648,358.881
216.099,352.136
217.549,346.288
218.999,338.664
220.45,332.165
221.9,323.662
223.35,323.53
224.801,336.47
226.251,347.471
227.701,343.549
229.152,341.529
230.602,338.654
232.052,331.364
233.503,319.631
234.953,338.322
236.403,335.157
237.854,329.256
239.304,332.564
240.754,320.643
242.204,316.665
243.655,322.524
245.105,318.065
246.555,303.855
248.006,328.398
249.456,320.55
250.906,320.823
252.357,320.376
253.807,314.527
255.257,311.497
256.708,321.667
258.158,321.75
259.608,321.355
261.059,323.88
262.509,322.274
263.959,304.888
265.41,303.722
266.86,313.763
268.31,323.232
269.761,314.946
271.211,316.732
272.661,307.429
274.112,305.242
275.562,313.066
277.012,321.207
278.463,306.023
279.913,307.374
281.363,302.865
282.814,294.587
284.264,295.23
285.714,292.726
287.165,290.968
288.615,291.69
290.065,290.297
291.516,282.575
292.966,278.818
294.416,287.229
295.867,286.11
297.317,281.723
298.767,280.587
300.218,269.319
301.668,277.692
303.118,280.15
304.569,283.37
306.019,286.947
307.469,269.027
308.919,276.292
310.37,274.013
311.82,271.144
313.27,268.056
314.721,253.632
316.171,246.995
317.621,242.448
319.072,250.524
320.522,257.845
321.972,241.767
323.423,248.589
324.873,251.073
326.323,250.541
327.774,247.85
329.224,245.953
330.674,258.169
332.125,253.392
333.575,249.402
335.025,249.552
336.476,251.892
337.926,248.116
339.376,250.189
340.827,248.233
342.277,243.048
343.727,243.715
345.178,264.875
346.628,240.759
348.078,236.182
349.529,237.832
350.979,238.4
352.429,236.322
353.88,246.768
355.33,238.509
356.78,237.509
358.231,241.792
359.681,242.915
361.131,233.001
362.582,235.484
364.032,240.013
365.482,243.673
366.933,242.562
368.383,232.029
369.833,234.015
371.284,224.384
372.734,226.047
374.184,232.842
375.635,229.048
377.085,232.66
378.535,235.318
379.986,237.258
381.436,238.347
382.886,238.708
384.336,239.069
385.787,236.099
387.237,236.655
388.687,234.259
390.138,229.189
391.588,227.453
393.038,229.442
394.489,231.13
395.939,231.984
397.389,235.639
398.84,241.025
400.29,228.354
401.74,228.566
403.191,227.848
404.641,236.724
406.091,245.597
407.542,225.214
408.992,233.549
410.442,232.725
411.893,228.75
413.343,228.719
414.793,235.877
416.244,238.234
417.694,227.37
419.144,225.176
420.595,220.485
422.045,216.743
423.495,236.39
424.946,242.016
426.396,225.359
427.846,216.997
429.297,220.192
430.747,227.168
432.197,233.533
433.648,221.988
435.098,216.945
436.548,224.725
437.999,234.075
439.449,221.612
440.899,231.611
442.35,224.251
443.8,224.457
445.25,225.455
446.701,219.873
448.151,229.346
449.601,226.114
451.051,220.005
452.502,221.51
453.952,228.542
455.402,230.133
456.853,229.221
458.303,217.563
459.753,223.585
461.204,230.417
462.654,224.925
464.104,220.024
465.555,228.593
467.005,225.557
468.455,223.515
469.906,221.894
471.356,217.25
472.806,224.557
474.257,221.903
475.707,222.32
477.157,222.159
478.608,225.733
480.058,242.324
481.508,227.897
482.959,228.113
484.409,222.319
485.859,221.305
487.31,229.401
488.76,223.563
490.21,227.951
491.661,218.055
493.111,218.68
494.561,226.641
496.012,227.902
497.462,222.963
498.912,221.463
500.363,213.226
501.813,213.641
503.263,222.978
504.714,227.737
506.164,220.596
507.614,213.283
509.065,210.915
510.515,212.457
511.965,215.662
513.416,218.259
514.866,214.223
516.316,213.268
517.766,222.154
519.217,223.234
520.667,210.196
522.117,212.052
523.568,217.746
525.018,221.243
526.468,222.447
527.919,219.99
529.369,213.719
530.819,208.204
532.27,211.945
533.72,211.931
535.17,216.258
536.621,223.673
538.071,225.264
539.521,207.804
540.972,217.217
542.422,223.731
543.872,222.796
545.323,218.025
546.773,216.516
548.223,218.91
549.674,217.44
551.124,220.686
552.574,223.985
554.025,225.551
555.475,226.804
556.925,219.061
558.376,222.68
559.826,221.039
561.276,217.418
562.727,216.676
564.177,220.365
565.627,222.026
567.078,219.627
568.528,211.417
569.978,216.375
571.429,226.831
572.879,208.293
574.329,211.802
575.78,212.407
577.23,212.591
578.68,215.128
580.131,218.146
581.581,215.969
583.031,221.516
584.482,214.163
585.932,217.108
587.382,220.205
588.832,218.45
590.283,220.841
591.733,223.062
593.183,231.292
594.634,225.023
596.084,219.437
597.534,220.563
598.985,217.457
600.435,218.754
601.885,226.141
603.336,225.455
604.786,218.806
606.236,214.732
607.687,219.86
609.137,209.663
610.587,216.083
612.038,212.798
613.488,215.588
614.938,223.204
616.389,219.558
617.839,217.702
619.289,205.341
620.74,218.151
622.19,227.035
623.64,221.944
625.091,214.997
626.541,224.482
627.991,220.618
629.442,218.287
630.892,220.535
632.342,224.899
633.793,226.265
635.243,220.502
636.693,225.797
638.144,220.792
639.594,228.407
641.044,229.588
642.495,214.855
643.945,224.467
645.395,232.099
646.846,227.365
648.296,229.853
649.746,232.694
651.197,231.255
652.647,233.432
654.097,234.923
655.547,233.764
656.998,227.84
658.448,223.81
659.898,221.166
661.349,216.861
662.799,233.46
664.249,235.127
665.7,232.496
667.15,235.414
668.6,238.017
670.051,231.67
671.501,225.361
672.951,238.058
674.402,239.499
675.852,233.804
677.302,237.341
678.753,246.581
680.203,230
681.653,240.105
683.104,245.584
684.554,243.555
686.004,238.408
687.455,236.567
688.905,241.31
690.355,242.994
691.806,245.93
693.256,239.711
694.706,239.042
696.157,240.836
697.607,238.679
699.057,240.969
700.508,244.53
701.958,254.77
703.408,252.736
704.859,246.456
706.309,244.858
707.759,246.322
709.21,236.199
710.66,233.255
712.11,240.548
713.561,238.653
715.011,237.223
716.461,246.804
717.912,239.218
719.362,235.837
720.812,239.432
722.263,240.329
723.713,246.824
725.163,254.545
726.613,246.756
728.064,242.436
729.514,246.971
730.964,245.736
732.415,243.965
733.865,243.669
735.315,243.153
736.766,240.466
738.216,255.904
739.666,251.233
741.117,242.863
742.567,243.745
744.017,244.734
745.468,232.585
746.918,246.344
748.368,244.776
749.819,238.205
751.269,242.978
752.719,245.154
754.17,238.161
755.62,240.709
757.07,252.972
758.521,249.947
759.971,238.299
761.421,239.517
762.872,246.542
764.322,244.201
765.772,240.748
767.223,248.303
768.673,255.36
770.123,245.141
771.574,240.288
773.024,246.95
774.474,249.878
775.925,237.976
777.375,245.161
778.825,249.217
780.276,248.04
781.726,246.998
783.176,245.891
784.627,240.747
786.077,249.643
787.527,249.4
788.978,244.926
790.428,253.919
791.878,258.321
793.328,252.43
794.779,259.877
796.229,249.265
797.68,254.661
799.13,253.103
800.58,251.501
802.03,253.043
803.481,258.704
804.931,268.059
806.381,254.779
807.832,261.051
809.282,254.905
810.732,250.944
812.183,252.52
813.633,254.803
815.083,256.54
816.534,258.63
817.984,258.992
819.434,262.706
820.885,259.895
822.335,258.855
823.785,264.576
825.236,257.401
826.686,253.217
828.136,263.706
829.587,258.2
831.037,260.831
832.487,273.335
833.938,277.318
835.388,260.06
836.838,270.149
838.289,277.281
839.739,267.019
841.189,266.939
842.64,274.978
844.09,278.159
845.54,279.153
846.991,271.15
848.441,271.104
849.891,273.134
851.342,273.664
852.792,278.333
854.242,283.298
855.693,270.129
857.143,252.385
858.593,273.284
860.044,280.525
861.494,280.465
862.944,276.245
864.394,273.783
865.845,280.305
867.295,280.114
868.745,278.423
870.196,282.034
871.646,274.19
873.096,268.748
874.547,268.414
875.997,263.354
877.447,269.822
878.898,265.614
880.348,279.374
881.798,282.307
883.249,279.332
884.699,278.333
886.149,279.591
887.6,276.479
889.05,262.102
890.5,273.894
891.951,276.729
893.401,275.201
894.851,276.721
896.302,279.975
897.752,276.594
899.202,275.061
900.653,286.327
902.103,282.472
903.553,286.167
905.004,286.767
906.454,287.743
907.904,303.968
909.355,307.969
910.805,305.279
912.255,299.558
913.706,284.12
915.156,283.097
916.606,289.342
918.057,290.644
919.507,300.09
920.957,277.005
922.408,286.143
923.858,301.832
925.308,302.371
926.759,296.277
928.209,299.862
929.659,313.042
931.109,306.724
932.56,306.724
934.01,309.103
935.46,313.207
936.911,301.433
938.361,296.184
939.811,308.36
941.262,304.002
942.712,317.679
944.162,310.709
945.613,311.132
947.063,297.279
948.513,293.548
949.964,304.211
951.414,307.411
952.864,297.061
954.315,304.197
955.765,312.058
957.215,311.122
958.666,308.859
960.116,306.573
961.566,304.507
963.017,302.842
964.467,294.446
965.917,304.887
967.368,304.857
968.818,306.224
970.268,300.4
971.719,295.12
973.169,298.428
974.619,304.005
976.07,309.341
977.52,303.153
978.97,316.95
980.421,313.773
981.871,313.353
983.321,312.067
984.772,306.127
986.222,316.079
987.672,301.544
989.123,313.098
990.573,308.541
992.023,309.679
993.474,310.421
994.924,308.462
996.374,309.232
997.825,313.652
999.275,307.053
1000.73,317.055
1002.18,314.951
1003.63,321.996
1005.08,328.105
1006.53,330.587
1007.98,331.984
1009.43,326.23
1010.88,320.983
1012.33,324.374
1013.78,343.176
1015.23,338.552
1016.68,334.2
1018.13,337.735
1019.58,339.218
1021.03,337.549
1022.48,332.955
1023.93,351.832
1025.38,350.037
1026.83,361.048
1028.28,357.12
1029.73,350.11
1031.18,353.668
1032.63,348.902
1034.08,350.517
1035.53,354.025
1036.98,376.638
1038.43,381.18
1039.88,376.155
1041.33,378.001
1042.78,380.671
1044.23,372.747
1045.69,387.336
1047.14,382.262
1048.59,379.004
1050.04,384.868
1051.49,383.438
1052.94,386.977
1054.39,397.711
1055.84,402.395
1057.29,399.819
1058.74,409.002
1060.19,413.016
1061.64,408.339
1063.09,419.158
1064.54,427.046
1065.99,429.013
1067.44,433.75
1068.89,442.114
1070.34,455.958
1071.79,449.696
1073.24,443.966
1074.69,435.407
1076.14,438.182
1077.59,447.576
1079.04,453.984
1080.49,455.27
1081.94,453.334
1083.39,437.465
1084.84,466.484
1086.29,463.916
1087.74,451.409
1089.2,455.664
1090.65,460.799
1092.1,452.527
1093.55,447.55
1095,446.085
1096.45,440.395
1097.9,438.55
1099.35,441.236
1100.8,439.812
1102.25,445.285
1103.7,435.89
1105.15,418.61
1106.6,454.381
1108.05,450.779
1109.5,431.303
1110.95,430.078
1112.4,428.131
1113.85,431.209
1115.3,434.859
1116.75,432.209
1118.2,425.718
1119.65,423.88
1121.1,413.116
1122.55,431.22
1124,416.855
1125.45,412.292
1126.9,419.608
1128.35,419.027
1129.8,415.806
1131.25,420.009
1132.7,404.754
1134.16,418.74
1135.61,424.85
1137.06,408.113
1138.51,407.804
1139.96,403.622
1141.41,402.328
1142.86,402.689
1144.31,397.671
1145.76,408.359
1147.21,403.781
1148.66,395.284
1150.11,407.818
1151.56,401.739
1153.01,390.364
1154.46,391.598
1155.91,397.1
1157.36,397.415
1158.81,408.693
1160.26,406.244
1161.71,383.29
1163.16,404.294
1164.61,399.945
1166.06,398.794
1167.51,404.016
1168.96,403.941
1170.41,398.076
1171.86,396.802
1173.31,393.381
1174.76,389.224
1176.21,397.646
1177.66,394.771
1179.12,394.344
1180.57,396.633
1182.02,399.878
1183.47,400.417
1184.92,399.636
1186.37,410.813
1187.82,400.094
1189.27,407.035
1190.72,404.707
1192.17,401.283
1193.62,400.094
1195.07,393.146
1196.52,393.509
1197.97,409.08
1199.42,413.465
1200.87,409.405
1202.32,412.785
1203.77,391.449
1205.22,404.563
1206.67,406.16
1208.12,396.438
1209.57,397.582
1211.02,404.819
1212.47,403.525
1213.92,413.13
1215.37,401.12
1216.82,413.467
1218.27,410.134
1219.72,419.733
1221.17,418.479
1222.63,410.368
1224.08,411.104
1225.53,414.678
1226.98,404.042
1228.43,398.752
1229.88,423.171
1231.33,405.618
1232.78,426.285
1234.23,419.021
1235.68,425.713
1237.13,431.221
1238.58,432.316
1240.03,433.9
1241.48,431.553
1242.93,446.449
1244.38,431.885
1245.83,418.898
1247.28,427.521
1248.73,449.111
1250.18,446.922
1251.63,435.76
1253.08,438.183
1254.53,446.158
1255.98,445.522
1257.43,458.16
1258.88,465.401
1260.33,453.394
1261.78,463.118
1263.23,467.9
1264.68,462.077
1266.13,466.09
1267.59,479.309
1269.04,490.998
1270.49,494.26
1271.94,487.911
1273.39,509.713
1274.84,503.492
1276.29,503.415
1277.74,517.262
1279.19,517.077
1280.64,529.203
1282.09,538.847
1283.54,548.005
1284.99,563.77
1286.44,566.134
1287.89,573.748
1289.34,556.81
1290.79,593.36
1292.24,607.182
1293.69,610.745
1295.14,627.364
1296.59,648.692
1298.04,658.618
1299.49,669.328
1300.94,695.822
1302.39,713.471
1303.84,715.601
1305.29,728.274
1306.74,753.148
1308.19,766.155
1309.64,793.023
1311.09,827.946
1312.55,858.51
1314,881.182
1315.45,908.676
1316.9,942.44
1318.35,958.799
1319.8,999.393
1321.25,1013.1
1322.7,1023.3
1324.15,1073.31
1325.6,1072.5
1327.05,1067.63
1328.5,1067.17
1329.95,1074.08
1331.4,1090.81
1332.85,1099.89
1334.3,1092.16
1335.75,1093.44
1337.2,1056.69
1338.65,1048.19
1340.1,1015.74
1341.55,1012.27
1343,989.857
1344.45,954.452
1345.9,938.652
