experimentType,company,sampleType,temperature,gasAtmosphere,length,lengthTensile,diameter,width,thickness,linearMassDensity,voltage,freq,totalNumOfCycles,pressure,dGRatio,gprimeGRatio,dPeakPosition,gPeakPosition,gprimePeakPosition,weightBefore,weightAfter,axialLoad,numRotationsPerUnitLength,twistAngle,dryOrWet,rotatingSpeed,numIncre,syncTime,numRepeatingCycle,dataRecFreq,restTimePerIncre,twistOrientation,density,degreeOfMisalignment,averageLength,maxLength,bundlingExtent,sampleID
RF1,NC,S,,,,,,,,,9.0,2.5,1000.0,,0.0976891102403,0.549570354131,1336.17,1567.59,2660.11,,,,,,,,,,,,,,,,,,,314
RF2,NC,S,,,,,,,,,9.0,2.5,1000.0,,0.0976890189254,0.549569753733,1336.17,1567.59,2660.11,,,,,,,,,,,,,,,,,,,314
RF3,NC,S,,,,,,,,,9.0,2.5,1000.0,,0.0976890036096,0.549569715251,1336.17,1567.59,2660.11,,,,,,,,,,,,,,,,,,,314
RF4,NC,S,,,,,,,,,9.0,2.5,1000.0,,0.0976891834764,0.549570629611,1336.17,1567.59,2660.11,,,,,,,,,,,,,,,,,,,314
RF5,NC,S,,,,,,,,,9.0,2.5,1000.0,,0.0976890426085,0.549569940422,1336.17,1567.59,2660.11,,,,,,,,,,,,,,,,,,,314
