Item,Smu1_Time(1)(1),Smu1_V(1)(1),Smu1_I(1)(1),
47,4.70837578,0,-1.9073486328125E-06,
48,4.81049068,-9,-1.11855506896973,
49,4.9130672,0,-9.5367431640625E-06,
50,5.0151735,9,1.1181755065918,
51,5.11777406,0,0,
52,5.21989038,-9,-1.11854362487793,
53,5.32245508,0,-9.5367431640625E-06,
54,5.42457204,9,1.11812210083008,
55,5.52717196,0,-3.814697265625E-06,
56,5.62930042,-9,-1.11850738525391,
57,5.7318932,0,-7.62939453125E-06,
58,5.83400394,9,1.11814498901367,
59,5.93660234,0,-1.9073486328125E-06,
60,6.0387268,-9,-1.1185302734375,
61,6.14131584,0,-5.7220458984375E-06,
62,6.24343578,9,1.11811637878418,
63,6.34602388,0,0,
64,6.4481275,-9,-1.11853218078613,
65,6.55072954,0,-9.5367431640625E-06,
66,6.65283182,9,1.11812782287598,
67,6.7554278,0,-3.814697265625E-06,
68,6.85754974,-9,-1.11849594116211,
69,6.96013992,0,-9.5367431640625E-06,
70,7.06225422,9,1.11812019348145,
71,7.1648389,0,-1.9073486328125E-06,
72,7.2669567,-9,-1.11849784851074,
73,7.36954554,0,-1.1444091796875E-05,
74,7.47164988,9,1.1181526184082,
75,7.57424376,0,-3.814697265625E-06,
76,7.67636106,-9,-1.11849594116211,
77,7.77894026,0,-1.1444091796875E-05,
78,7.88107666,9,1.11802291870117,
79,7.98367498,0,-3.814697265625E-06,
80,8.08579856,-9,-1.11853790283203,
81,8.18839832,0,-7.62939453125E-06,
82,8.2905032,9,1.11814880371094,
83,8.3930844,0,-3.814697265625E-06,
84,8.4952018,-9,-1.11849594116211,
85,8.59778558,0,-9.5367431640625E-06,
86,8.6998924,9,1.11814880371094,
87,8.80248782,0,-1.9073486328125E-06,
88,8.90457754,-9,-1.11854934692383,
89,9.00719726,0,-3.814697265625E-06,
90,9.10930826,9,1.1181583404541,
91,9.2118962,0,1.9073486328125E-06,
92,9.31403668,-9,-1.11845779418945,
93,9.41662724,0,-5.7220458984375E-06,
94,9.51872268,9,1.1181583404541,
95,9.62132878,0,0,
96,9.72342736,-9,-1.1185188293457,
97,9.82601442,0,0,
98,9.92814252,9,1.11813163757324,
99,10.03073014,0,1.9073486328125E-06,
100,10.13286604,-9,-1.11848258972168,
101,10.23545692,0,-3.814697265625E-06,
102,10.33758102,9,1.11811256408691,
103,10.44017476,0,1.9073486328125E-06,
104,10.54229238,-9,-1.11851501464844,
105,10.6448739,0,0,
106,10.7470004,9,1.11807823181152,
107,10.849584,0,3.814697265625E-06,
108,10.95168698,-9,-1.11849021911621,
109,11.05428054,0,0,
110,11.15638372,9,1.11812591552734,
111,11.2590022,0,3.814697265625E-06,
112,11.36111092,-9,-1.11849021911621,
113,11.4637004,0,-3.814697265625E-06,
114,11.5658197,9,1.11806297302246,
115,11.66840726,0,3.814697265625E-06,
116,11.77051708,-9,-1.11847114562988,
117,11.87311742,0,0,
118,11.97522258,9,1.11812400817871,
119,12.0778043,0,7.62939453125E-06,
120,12.179947,-9,-1.11845207214355,
121,12.28253598,0,-3.814697265625E-06,
122,12.38464522,9,1.11806678771973,
123,12.48724274,0,0,
124,12.58934526,-9,-1.11847114562988,
125,12.69194426,0,0,
126,12.79406208,9,1.11802291870117,
127,12.89664608,0,5.7220458984375E-06,
128,12.99876936,-9,-1.11841201782227,
129,13.10135138,0,1.9073486328125E-06,
130,13.20346818,9,1.11807823181152,
131,13.30607654,0,3.814697265625E-06,
132,13.4081865,-9,-1.11838150024414,
133,13.51077872,0,0,
134,13.61289582,9,1.11806678771973,
135,13.71547904,0,5.7220458984375E-06,
136,13.81760782,-9,-1.11835670471191,
137,13.92020228,0,1.9073486328125E-06,
138,14.02230278,9,1.11806488037109,
139,14.12489432,0,7.62939453125E-06,
140,14.22703038,-9,-1.11839294433594,
141,14.32960178,0,5.7220458984375E-06,
142,14.43173122,9,1.11801147460938,
143,14.53431054,0,1.1444091796875E-05,
144,14.63643944,-9,-1.11832618713379,
145,14.73902188,0,1.9073486328125E-06,
146,14.84113288,9,1.11797904968262,
147,14.94372672,0,7.62939453125E-06,
148,15.0458403,-9,-1.11838531494141,
149,15.14843166,0,3.814697265625E-06,
150,15.25056328,9,1.11798095703125,
151,15.35315454,0,7.62939453125E-06,
152,15.4552781,-9,-1.11832427978516,
153,15.55787496,0,3.814697265625E-06,
154,15.65998346,9,1.11800193786621,
155,15.76258366,0,3.814697265625E-06,
156,15.86468622,-9,-1.11834907531738,
157,15.96728118,0,3.814697265625E-06,
158,16.06940816,9,1.11795616149902,
159,16.17198186,0,9.5367431640625E-06,
160,16.27410128,-9,-1.11831474304199,
161,16.37669164,0,5.7220458984375E-06,
162,16.47880348,9,1.11796569824219,
163,16.58140694,0,5.7220458984375E-06,
164,16.68353088,-9,-1.11827659606934,
165,16.78611536,0,1.9073486328125E-06,
166,16.88822752,9,1.11791801452637,
167,16.99080446,0,7.62939453125E-06,
168,17.0929102,-9,-1.1182918548584,
169,17.1955167,0,-1.9073486328125E-06,
170,17.29762126,9,1.11788940429688,
171,17.40019902,0,5.7220458984375E-06,
172,17.50232534,-9,-1.11816787719727,
173,17.6048908,0,9.5367431640625E-06,
174,17.70708166,9,1.11726379394531,
175,17.80967964,0,9.5367431640625E-06,
176,17.91179018,-9,-1.11824989318848,
177,18.01438518,0,7.62939453125E-06,
178,18.11649408,9,1.11785125732422,
179,18.21907286,0,5.7220458984375E-06,
180,18.32120358,-9,-1.11817932128906,
181,18.42378186,0,5.7220458984375E-06,
182,18.5258795,9,1.11786079406738,
183,18.62846952,0,9.5367431640625E-06,
184,18.73058182,-9,-1.1181812286377,
185,18.83316644,0,7.62939453125E-06,
186,18.9352888,9,1.11776161193848,
187,19.03787442,0,1.1444091796875E-05,
188,19.13998684,-9,-1.11813735961914,
189,19.2425767,0,3.814697265625E-06,
190,19.34469104,9,1.11780738830566,
191,19.4472735,0,1.33514404296875E-05,
192,19.5493902,-9,-1.11805534362793,
193,19.65196572,0,1.1444091796875E-05,
194,19.75409152,9,1.11775016784668,
195,19.85667704,0,1.1444091796875E-05,
196,19.95880966,-9,-1.11806488037109,
197,20.06140616,0,5.7220458984375E-06,
198,20.16351098,9,1.11776542663574,
199,20.26611176,0,1.33514404296875E-05,
200,20.36823306,-9,-1.1180591583252,
201,20.47081456,0,7.62939453125E-06,
202,20.57293394,9,1.11769866943359,
203,20.67550384,0,1.52587890625E-05,
204,20.77762728,-9,-1.11801147460938,
205,20.88021026,0,1.1444091796875E-05,
206,20.98232674,9,1.11770248413086,
207,21.08490978,0,1.33514404296875E-05,
208,21.18702058,-9,-1.11796188354492,
209,21.2895967,0,1.33514404296875E-05,
210,21.3917149,9,1.11764526367188,
211,21.49428524,0,1.52587890625E-05,
212,21.59640136,-9,-1.11790657043457,
213,21.69898212,0,1.52587890625E-05,
214,21.80107878,9,1.11764717102051,
215,21.90367072,0,1.71661376953125E-05,
216,22.005802,-9,-1.11792182922363,
217,22.10836798,0,1.33514404296875E-05,
218,22.21052494,9,1.11755752563477,
219,22.31311148,0,1.9073486328125E-05,
220,22.41520152,-9,-1.11792945861816,
221,22.51780022,0,1.52587890625E-05,
222,22.6199062,9,1.11758613586426,
223,22.7224734,0,1.9073486328125E-05,
224,22.82460914,-9,-1.11783409118652,
225,22.92718368,0,1.71661376953125E-05,
226,23.02929232,9,1.11754989624023,
227,23.13190036,0,2.09808349609375E-05,
228,23.23402032,-9,-1.11783409118652,
229,23.33660566,0,1.52587890625E-05,
230,23.43871082,9,1.11752128601074,
231,23.5412866,0,1.9073486328125E-05,
232,23.64341168,-9,-1.1177864074707,
233,23.7459875,0,1.33514404296875E-05,
234,23.84810076,9,1.11746025085449,
235,23.95068554,0,1.71661376953125E-05,
236,24.05278804,-9,-1.1177864074707,
237,24.15535964,0,1.9073486328125E-05,
238,24.25750044,9,1.11734580993652,
239,24.36007138,0,1.9073486328125E-05,
240,24.46220674,-9,-1.11771774291992,
241,24.56479528,0,1.9073486328125E-05,
242,24.66689166,9,1.11738967895508,
243,24.76946946,0,1.9073486328125E-05,
244,24.87159144,-9,-1.11771202087402,
245,24.97416536,0,1.52587890625E-05,
246,25.07629548,9,1.11730766296387,
247,25.17886464,0,1.71661376953125E-05,
248,25.28097522,-9,-1.11766242980957,
249,25.38356666,0,1.52587890625E-05,
250,25.48568754,9,1.11728477478027,
251,25.5882622,0,1.71661376953125E-05,
252,25.6903937,-9,-1.11762428283691,
253,25.79297726,0,1.52587890625E-05,
254,25.89509178,9,1.11726760864258,
255,25.99767592,0,1.9073486328125E-05,
256,26.0997765,-9,-1.11759948730469,
257,26.20235386,0,2.09808349609375E-05,
258,26.3044633,9,1.11728477478027,
259,26.40705524,0,2.288818359375E-05,
260,26.50918766,-9,-1.1175365447998,
261,26.61175216,0,1.71661376953125E-05,
262,26.71388042,9,1.11721229553223,
263,26.81646952,0,1.71661376953125E-05,
264,26.9185845,-9,-1.1175365447998,
265,27.02118206,0,2.09808349609375E-05,
266,27.12330144,9,1.11719703674316,
267,27.22588944,0,2.09808349609375E-05,
268,27.3280104,-9,-1.117431640625,
269,27.4305853,0,1.52587890625E-05,
270,27.53269736,9,1.11715698242188,
271,27.6352778,0,2.09808349609375E-05,
272,27.73738434,-9,-1.11739730834961,
273,27.83996696,0,2.09808349609375E-05,
274,27.94207988,9,1.11708831787109,
275,28.04466066,0,1.9073486328125E-05,
276,28.14678686,-9,-1.11728477478027,
277,28.24935818,0,2.09808349609375E-05,
278,28.35147148,9,1.1170825958252,
279,28.45407894,0,2.47955322265625E-05,
280,28.556198,-9,-1.11738586425781,
281,28.6587802,0,1.71661376953125E-05,
282,28.76090094,9,1.11702156066895,
283,28.86348804,0,2.288818359375E-05,
284,28.96561936,-9,-1.11731147766113,
285,29.0682039,0,1.71661376953125E-05,
286,29.17031394,9,1.11701393127441,
287,29.27293214,0,2.288818359375E-05,
288,29.37505322,-9,-1.11730003356934,
289,29.477632,0,1.71661376953125E-05,
290,29.57975028,9,1.11690711975098,
291,29.68231438,0,2.09808349609375E-05,
292,29.78443644,-9,-1.11723518371582,
293,29.88702842,0,1.9073486328125E-05,
294,29.98914216,9,1.11692810058594,
295,30.0917113,0,1.9073486328125E-05,
296,30.19383772,-9,-1.11711120605469,
297,30.29642098,0,1.71661376953125E-05,
298,30.39856214,9,1.1166934967041,
299,30.50116586,0,2.09808349609375E-05,
300,30.60329474,-9,-1.1171817779541,
301,30.70588254,0,2.09808349609375E-05,
302,30.80798694,9,1.11684226989746,
303,30.91057354,0,2.47955322265625E-05,
304,31.01270184,-9,-1.11710166931152,
305,31.11526112,0,2.09808349609375E-05,
306,31.21738252,9,1.11676025390625,
307,31.31998492,0,2.6702880859375E-05,
308,31.42208558,-9,-1.11711311340332,
309,31.52466494,0,2.09808349609375E-05,
310,31.62680808,9,1.1166820526123,
311,31.72939468,0,2.47955322265625E-05,
312,31.83152134,-9,-1.11702919006348,
313,31.93410136,0,2.09808349609375E-05,
314,32.03620598,9,1.11672592163086,
315,32.13882438,0,2.6702880859375E-05,
316,32.2409346,-9,-1.11698532104492,
317,32.34353346,0,2.288818359375E-05,
318,32.4456625,9,1.1166934967041,
319,32.5482655,0,2.6702880859375E-05,
320,32.65039554,-9,-1.11683654785156,
321,32.7529954,0,2.288818359375E-05,
322,32.85510778,9,1.11666107177734,
323,32.95770436,0,3.0517578125E-05,
324,33.05981536,-9,-1.11693382263184,
325,33.16243706,0,2.09808349609375E-05,
326,33.26455734,9,1.11663246154785,
327,33.36714894,0,2.6702880859375E-05,
328,33.46926458,-9,-1.11687469482422,
329,33.5718443,0,1.9073486328125E-05,
330,33.67395524,9,1.1165657043457,
331,33.77658192,0,2.86102294921875E-05,
332,33.87869054,-9,-1.11683654785156,
333,33.98129024,0,2.47955322265625E-05,
334,34.08342794,9,1.11650276184082,
335,34.18601828,0,2.6702880859375E-05,
336,34.28814662,-9,-1.11676406860352,
337,34.39074318,0,2.47955322265625E-05,
338,34.49285478,9,1.11649894714355,
339,34.59544636,0,3.0517578125E-05,
340,34.6975668,-9,-1.11669540405273,
341,34.80016408,0,2.86102294921875E-05,
342,34.90228446,9,1.11642265319824,
343,35.00486994,0,3.0517578125E-05,
344,35.10699014,-9,-1.11664199829102,
345,35.20958734,0,2.47955322265625E-05,
346,35.31168834,9,1.11642837524414,
347,35.41427604,0,3.24249267578125E-05,
348,35.51639684,-9,-1.11659240722656,
349,35.61898744,0,2.47955322265625E-05,
350,35.721122,9,1.11627006530762,
351,35.82371564,0,3.0517578125E-05,
352,35.92582862,-9,-1.11664962768555,
353,36.02844154,0,2.47955322265625E-05,
354,36.13055154,9,1.11633491516113,
355,36.2331351,0,3.4332275390625E-05,
356,36.33526844,-9,-1.1165599822998,
357,36.43785702,0,2.6702880859375E-05,
358,36.53999858,9,1.11617469787598,
359,36.64259416,0,3.24249267578125E-05,
360,36.74470232,-9,-1.11654281616211,
361,36.8473093,0,2.86102294921875E-05,
362,36.94945114,9,1.1162281036377,
363,37.05204996,0,2.86102294921875E-05,
364,37.15418314,-9,-1.11644172668457,
365,37.25677288,0,2.86102294921875E-05,
366,37.35887802,9,1.11619186401367,
367,37.4614794,0,3.0517578125E-05,
368,37.5635727,-9,-1.11644554138184,
369,37.6661539,0,3.4332275390625E-05,
370,37.7682944,9,1.11611747741699,
371,37.87087576,0,3.4332275390625E-05,
372,37.97300714,-9,-1.11639976501465,
373,38.07558708,0,2.86102294921875E-05,
374,38.17770394,9,1.11609840393066,
375,38.28029798,0,3.4332275390625E-05,
376,38.38239318,-9,-1.11638259887695,
377,38.48498036,0,3.24249267578125E-05,
378,38.5871129,9,1.11592864990234,
379,38.68969282,0,3.24249267578125E-05,
380,38.7918126,-9,-1.11631774902344,
381,38.89441454,0,3.0517578125E-05,
382,38.99653784,9,1.11602973937988,
383,39.09914136,0,3.814697265625E-05,
384,39.20126676,-9,-1.11620330810547,
385,39.30385314,0,2.86102294921875E-05,
386,39.40598004,9,1.11597061157227,
387,39.50857224,0,3.4332275390625E-05,
388,39.61067716,-9,-1.11624336242676,
389,39.71327636,0,2.86102294921875E-05,
390,39.81539006,9,1.11596488952637,
391,39.91798972,0,3.814697265625E-05,
392,40.02011478,-9,-1.11618423461914,
393,40.12268692,0,3.24249267578125E-05,
394,40.22489392,9,1.11579322814941,
395,40.32749426,0,3.24249267578125E-05,
396,40.42958868,-9,-1.11615371704102,
397,40.53219018,0,3.24249267578125E-05,
398,40.63432354,9,1.11578750610352,
399,40.73690098,0,3.62396240234375E-05,
400,40.83902792,-9,-1.11606979370117,
401,40.94162178,0,3.24249267578125E-05,
402,41.04372004,9,1.11581611633301,
403,41.14632142,0,3.62396240234375E-05,
404,41.24842654,-9,-1.11602973937988,
405,41.35099714,0,3.4332275390625E-05,
406,41.4531277,9,1.11574172973633,
407,41.55570886,0,4.00543212890625E-05,
408,41.6578475,-9,-1.11595916748047,
409,41.76042212,0,4.00543212890625E-05,
410,41.86254204,9,1.11573028564453,
411,41.96513484,0,3.814697265625E-05,
412,42.06724756,-9,-1.1158275604248,
413,42.16982184,0,3.4332275390625E-05,
414,42.27193574,9,1.11566925048828,
415,42.37452268,0,3.62396240234375E-05,
416,42.47662026,-9,-1.11591339111328,
417,42.57921106,0,3.4332275390625E-05,
418,42.68132392,9,1.11565017700195,
419,42.78391102,0,3.814697265625E-05,
420,42.88602908,-9,-1.1158618927002,
421,42.9886155,0,3.814697265625E-05,
422,43.09072508,9,1.11557960510254,
423,43.19330564,0,3.814697265625E-05,
424,43.29541652,-9,-1.11579322814941,
425,43.3980137,0,3.814697265625E-05,
426,43.50013778,9,1.11556243896484,
427,43.60272588,0,3.814697265625E-05,
428,43.70482946,-9,-1.11576080322266,
429,43.8074197,0,3.62396240234375E-05,
430,43.90954226,9,1.11549758911133,
431,44.01213432,0,3.814697265625E-05,
432,44.11424392,-9,-1.11576080322266,
433,44.216835,0,3.62396240234375E-05,
434,44.31893464,9,1.11545562744141,
435,44.42150924,0,4.00543212890625E-05,
436,44.52363092,-9,-1.11565399169922,
437,44.62620272,0,3.814697265625E-05,
438,44.72832768,9,1.11541366577148,
439,44.83091714,0,4.38690185546875E-05,
440,44.9330223,-9,-1.11566352844238,
441,45.03566018,0,4.38690185546875E-05,
442,45.13778718,9,1.11535263061523,
443,45.24037324,0,4.00543212890625E-05,
444,45.3425085,-9,-1.11552047729492,
445,45.44508988,0,3.62396240234375E-05,
446,45.54720482,9,1.11533355712891,
447,45.64979814,0,4.1961669921875E-05,
448,45.75190828,-9,-1.11555862426758,
449,45.85448592,0,4.00543212890625E-05,
450,45.95660414,9,1.11527252197266,
451,46.0591846,0,4.1961669921875E-05,
452,46.16131814,-9,-1.115478515625,
453,46.26390258,0,3.814697265625E-05,
454,46.36601036,9,1.11524772644043,
455,46.46860422,0,4.1961669921875E-05,
456,46.5707035,-9,-1.11543655395508,
457,46.67327432,0,4.00543212890625E-05,
458,46.77539618,9,1.11519432067871,
459,46.87797322,0,4.38690185546875E-05,
460,46.98008586,-9,-1.11542320251465,
461,47.0826718,0,4.1961669921875E-05,
462,47.18477938,9,1.11515426635742,
463,47.2873699,0,4.76837158203125E-05,
464,47.38947448,-9,-1.11531829833984,
465,47.49204992,0,4.57763671875E-05,
466,47.59417884,9,1.11510467529297,
467,47.69676078,0,4.57763671875E-05,
468,47.79887786,-9,-1.11529350280762,
469,47.90147528,0,4.00543212890625E-05,
470,48.00360074,9,1.11502838134766,
471,48.10619956,0,4.1961669921875E-05,
472,48.20833122,-9,-1.11524963378906,
473,48.3109164,0,4.00543212890625E-05,
474,48.41303004,9,1.11500930786133,
475,48.51562084,0,4.1961669921875E-05,
476,48.6177256,-9,-1.115234375,
477,48.7203149,0,3.62396240234375E-05,
478,48.82241664,9,1.11501502990723,
479,48.92499032,0,4.1961669921875E-05,
480,49.02712272,-9,-1.11516761779785,
481,49.1296921,0,4.00543212890625E-05,
482,49.2318349,9,1.11481094360352,
483,49.3344225,0,4.38690185546875E-05,
484,49.4365118,-9,-1.11517143249512,
485,49.53909494,0,4.57763671875E-05,
486,49.64121742,9,1.11487770080566,
487,49.74378644,0,4.57763671875E-05,
488,49.8459167,-9,-1.11499786376953,
489,49.94850544,0,4.1961669921875E-05,
490,50.0506054,9,1.11486434936523,
491,50.15318662,0,4.57763671875E-05,
492,50.2553039,-9,-1.11507034301758,
493,50.3578829,0,4.38690185546875E-05,
494,50.46000454,9,1.11479377746582,
495,50.56258928,0,4.57763671875E-05,
496,50.66469762,-9,-1.11500549316406,
497,50.7672844,0,4.1961669921875E-05,
498,50.86940292,9,1.11479377746582,
499,50.9720122,0,4.76837158203125E-05,
500,51.07412166,-9,-1.11498832702637,
501,51.17669352,0,4.38690185546875E-05,
502,51.2788279,9,1.11469268798828,
503,51.38140018,0,4.38690185546875E-05,
504,51.48351118,-9,-1.11493682861328,
505,51.58609728,0,4.1961669921875E-05,
506,51.68822092,9,1.11469650268555,
507,51.79078926,0,4.76837158203125E-05,
508,51.89290602,-9,-1.11487579345703,
509,51.99548224,0,4.38690185546875E-05,
510,52.09760886,9,1.11459732055664,
511,52.20018606,0,4.76837158203125E-05,
512,52.30230162,-9,-1.1148567199707,
513,52.40488804,0,4.38690185546875E-05,
514,52.50699958,9,1.11462020874023,
515,52.60957426,0,4.76837158203125E-05,
516,52.7116963,-9,-1.1147289276123,
517,52.814269,0,4.38690185546875E-05,
518,52.91637838,9,1.11458778381348,
519,53.01897382,0,4.76837158203125E-05,
520,53.12108908,-9,-1.11478042602539,
521,53.22366884,0,4.57763671875E-05,
522,53.32579104,9,1.11444664001465,
523,53.42836302,0,4.76837158203125E-05,
524,53.53047534,-9,-1.11469268798828,
525,53.6330265,0,4.38690185546875E-05,
526,53.73513088,9,1.11448097229004,
527,53.83772696,0,4.9591064453125E-05,
528,53.93982564,-9,-1.1146411895752,
529,54.0424019,0,4.38690185546875E-05,
530,54.14453558,9,1.11442565917969,
531,54.24711554,0,4.9591064453125E-05,
532,54.34925572,-9,-1.11458587646484,
533,54.45185272,0,4.38690185546875E-05,
534,54.55396086,9,1.11442947387695,
535,54.65654416,0,4.76837158203125E-05,
536,54.75867508,-9,-1.11457061767578,
537,54.86124006,0,4.76837158203125E-05,
538,54.96336332,9,1.11434936523438,
539,55.06593718,0,4.76837158203125E-05,
540,55.16809264,-9,-1.1143741607666,
541,55.27068282,0,4.38690185546875E-05,
542,55.37280202,9,1.11428642272949,
543,55.47539856,0,4.9591064453125E-05,
544,55.57752096,-9,-1.11450386047363,
545,55.68009314,0,4.76837158203125E-05,
546,55.7822157,9,1.11428451538086,
547,55.88481846,0,4.9591064453125E-05,
548,55.98693594,-9,-1.11441040039063,
549,56.08952246,0,4.57763671875E-05,
550,56.19164224,9,1.11426544189453,
551,56.29424112,0,5.14984130859375E-05,
552,56.3963703,-9,-1.11439323425293,
553,56.49895546,0,4.76837158203125E-05,
554,56.60107546,9,1.11419486999512,
555,56.7036743,0,4.9591064453125E-05,
556,56.80580306,-9,-1.1143970489502,
557,56.90838604,0,4.76837158203125E-05,
558,57.0104975,9,1.11417388916016,
559,57.11306994,0,4.76837158203125E-05,
560,57.2151869,-9,-1.11432075500488,
561,57.31776236,0,4.76837158203125E-05,
562,57.4198785,9,1.11406135559082,
563,57.52245956,0,4.9591064453125E-05,
564,57.6245518,-9,-1.11430740356445,
565,57.72714342,0,4.76837158203125E-05,
566,57.82925082,9,1.11408233642578,
567,57.93183464,0,5.14984130859375E-05,
568,58.03395566,-9,-1.11423301696777,
569,58.13651788,0,4.57763671875E-05,
570,58.2386281,9,1.1140251159668,
571,58.34121798,0,4.76837158203125E-05,
572,58.44331766,-9,-1.11423492431641,
573,58.5459762,0,4.76837158203125E-05,
574,58.64808622,9,1.11398124694824,
575,58.75067074,0,5.53131103515625E-05,
576,58.85280784,-9,-1.11415863037109,
577,58.9553785,0,4.76837158203125E-05,
578,59.05746932,9,1.11398124694824,
579,59.16008148,0,5.340576171875E-05,
580,59.26219462,-9,-1.11414527893066,
581,59.36477834,0,4.9591064453125E-05,
582,59.46691244,9,1.1139030456543,
583,59.56951032,0,5.14984130859375E-05,
584,59.67163178,-9,-1.11406135559082,
585,59.77420478,0,4.76837158203125E-05,
586,59.8763165,9,1.11387634277344,
587,59.978922,0,5.340576171875E-05,
588,60.08103496,-9,-1.11406707763672,
589,60.18361278,0,5.340576171875E-05,
590,60.28573872,9,1.11382293701172,
591,60.38833014,0,5.340576171875E-05,
592,60.4904448,-9,-1.1140079498291,
593,60.59303142,0,4.76837158203125E-05,
594,60.6951509,9,1.11380767822266,
595,60.79775832,0,5.340576171875E-05,
596,60.89989296,-9,-1.11394882202148,
597,61.0024666,0,4.9591064453125E-05,
598,61.10457594,9,1.11374282836914,
599,61.20716602,0,5.53131103515625E-05,
600,61.30927098,-9,-1.11389350891113,
601,61.41184778,0,4.76837158203125E-05,
602,61.51396204,9,1.11373329162598,
603,61.61653388,0,4.9591064453125E-05,
604,61.71865778,-9,-1.11382293701172,
605,61.82124414,0,5.14984130859375E-05,
606,61.92335442,9,1.11367607116699,
607,62.02595458,0,5.7220458984375E-05,
608,62.12808002,-9,-1.11377334594727,
609,62.23068334,0,4.9591064453125E-05,
610,62.33280446,9,1.11363220214844,
611,62.43539366,0,5.7220458984375E-05,
612,62.53752308,-9,-1.11377143859863,
613,62.64010922,0,5.53131103515625E-05,
614,62.7422237,9,1.11355400085449,
615,62.84482598,0,5.53131103515625E-05,
616,62.94692674,-9,-1.11377334594727,
617,63.04952844,0,5.14984130859375E-05,
618,63.15166046,9,1.11353874206543,
619,63.254253,0,5.91278076171875E-05,
620,63.35638264,-9,-1.11368560791016,
621,63.45895496,0,4.9591064453125E-05,
622,63.56107124,9,1.11354064941406,
623,63.66367078,0,5.14984130859375E-05,
624,63.76578078,-9,-1.11367607116699,
625,63.8683682,0,5.340576171875E-05,
626,63.9704848,9,1.11347389221191,
627,64.07307414,0,5.53131103515625E-05,
628,64.17519262,-9,-1.11361503601074,
629,64.27779192,0,5.340576171875E-05,
630,64.3798897,9,1.11347579956055,
631,64.48248446,0,5.53131103515625E-05,
632,64.58460564,-9,-1.11359405517578,
633,64.68719444,0,5.14984130859375E-05,
634,64.7893238,9,1.11336898803711,
635,64.89191466,0,5.340576171875E-05,
636,64.99402338,-9,-1.11355400085449,
637,65.09663736,0,4.9591064453125E-05,
638,65.1987424,9,1.11335563659668,
639,65.30136566,0,5.53131103515625E-05,
640,65.4034727,-9,-1.11351013183594,
641,65.50606498,0,4.9591064453125E-05,
642,65.60820988,9,1.11321830749512,
643,65.71079488,0,5.14984130859375E-05,
644,65.81289874,-9,-1.11348342895508,
645,65.91547696,0,4.76837158203125E-05,
646,66.01757916,9,1.11330032348633,
647,66.12018972,0,5.7220458984375E-05,
648,66.22231142,-9,-1.11336708068848,
649,66.3249015,0,5.340576171875E-05,
650,66.42702496,9,1.11324691772461,
651,66.52962276,0,5.53131103515625E-05,
652,66.6317274,-9,-1.11339950561523,
653,66.73432928,0,5.14984130859375E-05,
654,66.8364258,9,1.11322975158691,
655,66.93901522,0,5.340576171875E-05,
656,67.04113206,-9,-1.11333656311035,
657,67.14371874,0,5.340576171875E-05,
658,67.24583816,9,1.11312103271484,
659,67.3484413,0,5.340576171875E-05,
660,67.45055654,-9,-1.11333084106445,
661,67.55315512,0,5.14984130859375E-05,
662,67.65527938,9,1.11315727233887,
663,67.75786574,0,5.340576171875E-05,
664,67.85998916,-9,-1.11326026916504,
665,67.96257648,0,5.340576171875E-05,
666,68.06468274,9,1.11313438415527,
667,68.16726952,0,6.103515625E-05,
668,68.26939434,-9,-1.1131706237793,
669,68.37200894,0,5.340576171875E-05,
670,68.4741425,9,1.11306953430176,
671,68.5767371,0,5.7220458984375E-05,
