experimentType,company,sampleType,temperature,gasAtmosphere,length,lengthTensile,diameter,width,thickness,linearMassDensity,voltage,freq,totalNumOfCycles,pressure,dGRatio,gprimeGRatio,dPeakPosition,gPeakPosition,gprimePeakPosition,weightBefore,weightAfter,axialLoad,numRotationsPerUnitLength,twistAngle,dryOrWet,rotatingSpeed,numIncre,syncTime,numRepeatingCycle,dataRecFreq,restTimePerIncre,twistOrientation,density,degreeOfMisalignment,averageLength,maxLength,bundlingExtent,sampleID
RF1,NC,S,,,,,,,,,9.0,99.0,15200.0,,0.145733585667,0.437067574639,1335.97,1568.27,2657.96,,,,,,,,,,,,,,,,,,,357
RF2,NC,S,,,,,,,,,9.0,99.0,15200.0,,0.145733590213,0.437067633686,1335.97,1568.27,2657.96,,,,,,,,,,,,,,,,,,,357
RF3,NC,S,,,,,,,,,9.0,99.0,15200.0,,0.145156664565,0.437068017076,1335.83,1568.27,2657.96,,,,,,,,,,,,,,,,,,,357
