Item,Smu1_Time(1)(1),Smu1_V(1)(1),Smu1_I(1)(1),
1,0,0,7.82012939453125E-05,
2,0.10214166,9,0.999818801879883,
3,0.20473346,0,0.000265121459960938,
4,0.30686202,-9,-0.940114974975586,
5,0.4094413,0,0.000204086303710938,
6,0.51155052,9,0.940345764160156,
7,0.61413492,0,0.0002288818359375,
8,0.71623124,-9,-0.937925338745117,
9,0.8188249,0,0.000207901000976563,
10,0.92095326,9,0.938602447509766,
11,1.02353008,0,0.000217437744140625,
12,1.12565472,-9,-0.936620712280273,
13,1.22826314,0,0.000204086303710938,
14,1.33036704,9,0.937595367431641,
15,1.43297152,0,0.000209808349609375,
16,1.53508612,-9,-0.935789108276367,
17,1.63765044,0,0.0001983642578125,
18,1.73979056,9,0.936897277832031,
19,1.84238616,0,0.000207901000976563,
20,1.94449784,-9,-0.935293197631836,
21,2.04709336,0,0.000196456909179688,
22,2.1492052,9,0.936487197875977,
23,2.25180222,0,0.000200271606445313,
24,2.35392936,-9,-0.934995651245117,
25,2.45650608,0,0.00019073486328125,
26,2.55863308,9,0.936212539672852,
27,2.66120006,0,0.000194549560546875,
28,2.76331624,-9,-0.934803009033203,
29,2.86591364,0,0.000185012817382813,
30,2.96802642,9,0.935995101928711,
31,3.07059866,0,0.000196456909179688,
32,3.17272892,-9,-0.934682846069336,
33,3.2753152,0,0.000188827514648438,
34,3.37744038,9,0.935817718505859,
35,3.48004346,0,0.000186920166015625,
36,3.58215874,-9,-0.934576034545898,
37,3.68475282,0,0.00018310546875,
38,3.78688524,9,0.935859680175781,
39,3.88947126,0,0.000188827514648438,
40,3.99159952,-9,-0.934558868408203,
41,4.09419358,0,0.000181198120117188,
42,4.1963111,9,0.935859680175781,
43,4.2989073,0,0.000185012817382813,
44,4.40102046,-9,-0.934577941894531,
45,4.50361502,0,0.000181198120117188,
46,4.60573934,9,0.935836791992188,
47,4.70832138,0,0.000181198120117188,
48,4.8104395,-9,-0.934610366821289,
49,4.91302772,0,0.00017547607421875,
50,5.0151298,9,0.935882568359375,
51,5.11772956,0,0.000177383422851563,
52,5.21984282,-9,-0.934650421142578,
53,5.3224297,0,0.000177383422851563,
54,5.4245535,9,0.935897827148438,
55,5.52714516,0,0.000181198120117188,
56,5.62926812,-9,-0.934598922729492,
57,5.73185976,0,0.000177383422851563,
58,5.83395834,9,0.935943603515625,
59,5.93656944,0,0.000181198120117188,
60,6.03869154,-9,-0.934711456298828,
61,6.14128056,0,0.000173568725585938,
62,6.24339842,9,0.935964584350586,
63,6.34598998,0,0.000177383422851563,
64,6.448112,-9,-0.934747695922852,
65,6.55070784,0,0.00017547607421875,
66,6.65280436,9,0.936033248901367,
67,6.75540942,0,0.000177383422851563,
68,6.85753588,-9,-0.934795379638672,
69,6.96012542,0,0.000177383422851563,
70,7.06225596,9,0.936017990112305,
71,7.16483526,0,0.000177383422851563,
72,7.26695574,-9,-0.934850692749023,
73,7.36955684,0,0.00017547607421875,
74,7.47164932,9,0.936149597167969,
75,7.57424112,0,0.00017547607421875,
76,7.67635812,-9,-0.934930801391602,
77,7.77895516,0,0.000177383422851563,
78,7.88109272,9,0.936033248901367,
79,7.98369458,0,0.000173568725585938,
80,8.08581016,-9,-0.934999465942383,
81,8.18839038,0,0.000171661376953125,
82,8.29049364,9,0.936237335205078,
83,8.3930834,0,0.000177383422851563,
84,8.49521886,-9,-0.935037612915039,
85,8.59781248,0,0.000177383422851563,
86,8.69990922,9,0.936298370361328,
87,8.80249144,0,0.000169754028320313,
88,8.90459362,-9,-0.935102462768555,
89,9.0071892,0,0.000169754028320313,
90,9.10930528,9,0.93632698059082,
91,9.21187524,0,0.000171661376953125,
92,9.31400472,-9,-0.935127258300781,
93,9.41656906,0,0.0001678466796875,
94,9.5186814,9,0.936405181884766,
95,9.6212889,0,0.00017547607421875,
96,9.72340968,-9,-0.935216903686523,
97,9.82598072,0,0.000169754028320313,
98,9.92812974,9,0.93644905090332,
99,10.03072338,0,0.000177383422851563,
100,10.1328466,-9,-0.935287475585938,
101,10.23543398,0,0.000169754028320313,
102,10.33755028,9,0.936498641967773,
103,10.4401527,0,0.000177383422851563,
104,10.5422818,-9,-0.935365676879883,
105,10.6448417,0,0.000169754028320313,
106,10.74696722,9,0.936550140380859,
107,10.84953874,0,0.000171661376953125,
108,10.95164556,-9,-0.935405731201172,
109,11.054229,0,0.0001678466796875,
110,11.1563428,9,0.936580657958984,
111,11.25892564,0,0.0001678466796875,
112,11.36103812,-9,-0.935436248779297,
113,11.46361932,0,0.000169754028320313,
114,11.56573668,9,0.9366455078125,
115,11.6683056,0,0.0001678466796875,
116,11.77041456,-9,-0.935504913330078,
117,11.87300106,0,0.000169754028320313,
118,11.9751049,9,0.936700820922852,
119,12.0776818,0,0.000171661376953125,
120,12.17980996,-9,-0.935495376586914,
121,12.28239696,0,0.000165939331054688,
122,12.38453422,9,0.936689376831055,
123,12.48712224,0,0.000171661376953125,
124,12.58923688,-9,-0.935586929321289,
125,12.69182446,0,0.000164031982421875,
126,12.79394184,9,0.936779022216797,
127,12.89653276,0,0.000164031982421875,
128,12.99866134,-9,-0.935598373413086,
129,13.10124076,0,0.000164031982421875,
130,13.20335304,9,0.936830520629883,
131,13.3059359,0,0.000165939331054688,
132,13.40803718,-9,-0.935663223266602,
133,13.51063068,0,0.0001678466796875,
134,13.61274318,9,0.936868667602539,
135,13.71532132,0,0.0001678466796875,
136,13.81744978,-9,-0.935642242431641,
137,13.9200256,0,0.000162124633789063,
138,14.02214296,9,0.936901092529297,
139,14.12474196,0,0.000164031982421875,
140,14.22685792,-9,-0.935747146606445,
141,14.32947572,0,0.000165939331054688,
142,14.43161354,9,0.936872482299805,
143,14.53418156,0,0.000169754028320313,
144,14.63631624,-9,-0.935785293579102,
145,14.73890022,0,0.000164031982421875,
146,14.84102076,9,0.936986923217773,
147,14.94361908,0,0.000162124633789063,
148,15.04572372,-9,-0.935846328735352,
149,15.148292,0,0.000164031982421875,
150,15.250413,9,0.93701171875,
151,15.35298546,0,0.000165939331054688,
152,15.45511836,-9,-0.935821533203125,
153,15.55770572,0,0.00016021728515625,
154,15.65982144,9,0.93707275390625,
155,15.76240476,0,0.000169754028320313,
156,15.86451012,-9,-0.935918807983398,
157,15.9670921,0,0.000162124633789063,
158,16.0692078,9,0.937093734741211,
159,16.17177142,0,0.000165939331054688,
160,16.27387284,-9,-0.93596076965332,
161,16.37646462,0,0.00016021728515625,
162,16.47857986,9,0.937091827392578,
163,16.58116208,0,0.000165939331054688,
164,16.683279,-9,-0.936014175415039,
165,16.78587128,0,0.000158309936523438,
166,16.8879978,9,0.937143325805664,
167,16.99058192,0,0.000164031982421875,
168,17.09268828,-9,-0.936017990112305,
169,17.1952856,0,0.000154495239257813,
170,17.29741108,9,0.937202453613281,
171,17.3999977,0,0.000158309936523438,
172,17.50213374,-9,-0.936075210571289,
173,17.60472728,0,0.000154495239257813,
174,17.70686102,9,0.937149047851563,
175,17.809456,0,0.000156402587890625,
176,17.91158254,-9,-0.936130523681641,
177,18.01417416,0,0.000156402587890625,
178,18.11627188,9,0.937292098999023,
179,18.21885726,0,0.000156402587890625,
180,18.32097868,-9,-0.936153411865234,
