Item,Smu1_Time(1)(1),Smu1_V(1)(1),Smu1_I(1)(1),
190,19.19786258,9,0.991741180419922,
191,19.29928984,0,0.000143051147460938,
192,19.40100158,-9,-0.990814208984375,
193,19.50242036,0,0.00014495849609375,
194,19.60416454,9,0.991727828979492,
195,19.70559118,0,0.000150680541992188,
196,19.80732812,-9,-0.990800857543945,
197,19.90873204,0,0.00014495849609375,
198,20.01044832,9,0.991737365722656,
199,20.11187212,0,0.000148773193359375,
200,20.21359908,-9,-0.99083137512207,
201,20.31499384,0,0.00014495849609375,
202,20.41673096,9,0.991741180419922,
203,20.51815118,0,0.000150680541992188,
204,20.61989408,-9,-0.99085807800293,
205,20.7213396,0,0.000148773193359375,
206,20.82305786,9,0.991771697998047,
207,20.92447542,0,0.000146865844726563,
208,21.02620862,-9,-0.99083137512207,
209,21.12761334,0,0.00014495849609375,
210,21.22935164,9,0.99171257019043,
211,21.3307676,0,0.000148773193359375,
212,21.43249536,-9,-0.990839004516602,
213,21.53390752,0,0.000146865844726563,
214,21.63563686,9,0.991788864135742,
215,21.7370495,0,0.00014495849609375,
216,21.83879572,-9,-0.990804672241211,
217,21.94020392,0,0.00014495849609375,
218,22.04195224,9,0.991758346557617,
219,22.1433494,0,0.00014495849609375,
220,22.245072,-9,-0.990787506103516,
221,22.34649652,0,0.00014495849609375,
222,22.44820214,9,0.991783142089844,
223,22.54961962,0,0.00014495849609375,
224,22.65135788,-9,-0.990777969360352,
225,22.75275772,0,0.00014495849609375,
226,22.85448368,9,0.991744995117188,
227,22.95589994,0,0.00014495849609375,
228,23.05762156,-9,-0.990829467773438,
229,23.15903258,0,0.00014495849609375,
230,23.26075424,9,0.991752624511719,
231,23.36215714,0,0.000143051147460938,
232,23.46389836,-9,-0.990777969360352,
233,23.56529622,0,0.000146865844726563,
234,23.66702376,9,0.991836547851563,
235,23.76844732,0,0.000148773193359375,
236,23.87015442,-9,-0.990789413452148,
237,23.97156642,0,0.00014495849609375,
238,24.07331116,9,0.991788864135742,
239,24.17472204,0,0.000146865844726563,
240,24.27642562,-9,-0.990789413452148,
241,24.37784334,0,0.00014495849609375,
242,24.47956378,9,0.991775512695313,
243,24.5809675,0,0.000143051147460938,
244,24.6827008,-9,-0.990768432617188,
245,24.7840984,0,0.000143051147460938,
246,24.8858417,9,0.991769790649414,
247,24.98725466,0,0.000143051147460938,
248,25.08896998,-9,-0.990787506103516,
249,25.1903955,0,0.00014495849609375,
250,25.29212722,9,0.991815567016602,
251,25.39352726,0,0.000146865844726563,
252,25.4952495,-9,-0.990816116333008,
253,25.59665712,0,0.000141143798828125,
254,25.69837518,9,0.991844177246094,
255,25.79980206,0,0.000143051147460938,
256,25.901545,-9,-0.990716934204102,
257,26.00297764,0,0.000141143798828125,
258,26.1047013,9,0.991870880126953,
259,26.20610618,0,0.00014495849609375,
260,26.30784922,-9,-0.99067497253418,
261,26.40926102,0,0.000143051147460938,
262,26.51099752,9,0.991847991943359,
263,26.6124147,0,0.00014495849609375,
264,26.7141512,-9,-0.990766525268555,
265,26.81556546,0,0.000141143798828125,
266,26.91729322,9,0.991832733154297,
267,27.0187111,0,0.000141143798828125,
268,27.1204224,-9,-0.990781784057617,
269,27.2218499,0,0.000143051147460938,
270,27.32359036,9,0.991756439208984,
271,27.42499792,0,0.000141143798828125,
272,27.52673678,-9,-0.99079704284668,
273,27.6281506,0,0.000141143798828125,
274,27.72988944,9,0.991737365722656,
275,27.83130896,0,0.000143051147460938,
276,27.93303714,-9,-0.990821838378906,
277,28.03445772,0,0.000139236450195313,
278,28.13617388,9,0.991840362548828,
279,28.23758562,0,0.000141143798828125,
280,28.33931004,-9,-0.99078369140625,
281,28.44072768,0,0.0001373291015625,
282,28.54245122,9,0.991838455200195,
283,28.64388016,0,0.000143051147460938,
284,28.74559754,-9,-0.990793228149414,
285,28.84700408,0,0.000143051147460938,
286,28.9487547,9,0.991756439208984,
287,29.05015832,0,0.000141143798828125,
288,29.15189054,-9,-0.990766525268555,
289,29.25330642,0,0.000141143798828125,
290,29.35501142,9,0.99183464050293,
291,29.4564305,0,0.000141143798828125,
292,29.55815322,-9,-0.990777969360352,
293,29.65956034,0,0.00014495849609375,
294,29.76129612,9,0.991767883300781,
295,29.86270276,0,0.000143051147460938,
296,29.96441756,-9,-0.990766525268555,
297,30.06584168,0,0.000139236450195313,
298,30.16757068,9,0.991813659667969,
299,30.26897516,0,0.000141143798828125,
300,30.3707221,-9,-0.990575790405273,
301,30.47213372,0,0.0001373291015625,
302,30.57385384,9,0.991783142089844,
303,30.67526598,0,0.00014495849609375,
304,30.7769882,-9,-0.990718841552734,
305,30.87840626,0,0.000139236450195313,
306,30.98013708,9,0.991792678833008,
307,31.08154724,0,0.000139236450195313,
308,31.18327952,-9,-0.990699768066406,
309,31.2846912,0,0.000141143798828125,
310,31.38639074,9,0.991783142089844,
311,31.48780874,0,0.000143051147460938,
312,31.58953792,-9,-0.990680694580078,
313,31.69095896,0,0.000141143798828125,
314,31.79268156,9,0.991781234741211,
315,31.89408518,0,0.00014495849609375,
316,31.9958043,-9,-0.990694046020508,
317,32.09722338,0,0.000143051147460938,
318,32.19894042,9,0.991804122924805,
319,32.30035402,0,0.000143051147460938,
320,32.40208682,-9,-0.990657806396484,
321,32.50349378,0,0.000139236450195313,
322,32.605236,9,0.991798400878906,
323,32.70665152,0,0.000141143798828125,
324,32.80838084,-9,-0.990680694580078,
325,32.90980252,0,0.000141143798828125,
326,33.01151778,9,0.991779327392578,
327,33.1129304,0,0.000143051147460938,
328,33.21466614,-9,-0.990623474121094,
329,33.31608242,0,0.000141143798828125,
330,33.41781714,9,0.991762161254883,
331,33.5192341,0,0.000141143798828125,
332,33.62096386,-9,-0.990671157836914,
333,33.7223828,0,0.000141143798828125,
334,33.82410282,9,0.991786956787109,
335,33.92550862,0,0.00014495849609375,
336,34.02725586,-9,-0.990598678588867,
337,34.12865744,0,0.000139236450195313,
338,34.23039998,9,0.991758346557617,
339,34.33181972,0,0.000143051147460938,
340,34.43353694,-9,-0.99064826965332,
341,34.5349538,0,0.000141143798828125,
342,34.63669868,9,0.99176025390625,
343,34.73812004,0,0.000139236450195313,
344,34.8398565,-9,-0.990545272827148,
345,34.94127852,0,0.000139236450195313,
346,35.04300112,9,0.991741180419922,
347,35.14442678,0,0.0001373291015625,
348,35.2461347,-9,-0.990604400634766,
349,35.34753116,0,0.000139236450195313,
350,35.44927098,9,0.991762161254883,
351,35.55066936,0,0.000143051147460938,
352,35.6523802,-9,-0.990604400634766,
353,35.75379656,0,0.000143051147460938,
354,35.855523,9,0.991725921630859,
355,35.95693934,0,0.0001373291015625,
356,36.05867588,-9,-0.99058723449707,
357,36.16009072,0,0.0001373291015625,
358,36.2618147,9,0.991664886474609,
359,36.36324206,0,0.000139236450195313,
360,36.46495908,-9,-0.990524291992188,
361,36.566385,0,0.000139236450195313,
362,36.6681163,9,0.991704940795898,
363,36.769517,0,0.000139236450195313,
364,36.87124604,-9,-0.990518569946289,
365,36.97265636,0,0.000141143798828125,
366,37.07437694,9,0.991682052612305,
367,37.17579388,0,0.000139236450195313,
368,37.2775197,-9,-0.990581512451172,
369,37.3789174,0,0.0001373291015625,
370,37.48064022,9,0.991664886474609,
371,37.5820737,0,0.000139236450195313,
372,37.68380904,-9,-0.990530014038086,
373,37.78523924,0,0.0001373291015625,
374,37.88697238,9,0.991668701171875,
375,37.9883963,0,0.0001373291015625,
376,38.09013058,-9,-0.990467071533203,
377,38.1915466,0,0.0001373291015625,
378,38.29326968,9,0.991634368896484,
379,38.39467946,0,0.000143051147460938,
380,38.49638906,-9,-0.990512847900391,
381,38.59781396,0,0.000139236450195313,
382,38.69953862,9,0.991649627685547,
383,38.80096418,0,0.0001373291015625,
384,38.90270264,-9,-0.990453720092773,
385,39.00411852,0,0.0001373291015625,
386,39.10585486,9,0.991615295410156,
387,39.20727944,0,0.000141143798828125,
388,39.30899572,-9,-0.990461349487305,
389,39.41041682,0,0.000135421752929688,
390,39.5121431,9,0.991584777832031,
391,39.61355428,0,0.000139236450195313,
392,39.71528898,-9,-0.99046516418457,
393,39.81668728,0,0.000139236450195313,
394,39.91841374,9,0.991645812988281,
395,40.01983052,0,0.000139236450195313,
396,40.1215638,-9,-0.990480422973633,
397,40.22297718,0,0.000139236450195313,
398,40.32471502,9,0.99162483215332,
399,40.42612736,0,0.000141143798828125,
400,40.52785934,-9,-0.990442276000977,
401,40.62927858,0,0.000139236450195313,
402,40.73101184,9,0.991613388061523,
403,40.83244008,0,0.000135421752929688,
404,40.93416216,-9,-0.990455627441406,
405,41.03556932,0,0.000139236450195313,
406,41.13729016,9,0.991636276245117,
407,41.23869936,0,0.000139236450195313,
408,41.34040788,-9,-0.990493774414063,
409,41.44183248,0,0.0001373291015625,
410,41.54353992,9,0.991600036621094,
411,41.6449796,0,0.000139236450195313,
412,41.74672546,-9,-0.990415573120117,
413,41.84812424,0,0.0001373291015625,
414,41.94986842,9,0.991552352905273,
415,42.05128856,0,0.0001373291015625,
416,42.15300466,-9,-0.990373611450195,
417,42.25443522,0,0.000139236450195313,
418,42.3561546,9,0.991600036621094,
419,42.4575611,0,0.000139236450195313,
420,42.55930698,-9,-0.9903564453125,
421,42.66071828,0,0.0001373291015625,
422,42.76246516,9,0.991518020629883,
423,42.86388532,0,0.0001373291015625,
424,42.96561628,-9,-0.990390777587891,
425,43.0670356,0,0.0001373291015625,
426,43.1687759,9,0.991493225097656,
427,43.27018714,0,0.000139236450195313,
428,43.37191532,-9,-0.990314483642578,
429,43.47332824,0,0.000141143798828125,
430,43.57506092,9,0.991504669189453,
431,43.67648762,0,0.0001373291015625,
432,43.77820902,-9,-0.990362167358398,
433,43.87961742,0,0.000139236450195313,
434,43.98135572,9,0.991451263427734,
435,44.08276482,0,0.0001373291015625,
436,44.18450662,-9,-0.990257263183594,
437,44.28592358,0,0.0001373291015625,
438,44.38763028,9,0.991506576538086,
439,44.4890549,0,0.0001373291015625,
440,44.59076302,-9,-0.990335464477539,
441,44.69218068,0,0.0001373291015625,
442,44.79390928,9,0.991451263427734,
443,44.89532488,0,0.0001373291015625,
444,44.99703162,-9,-0.990310668945313,
445,45.09845802,0,0.0001373291015625,
446,45.20016614,9,0.991458892822266,
447,45.30158864,0,0.000139236450195313,
448,45.40333026,-9,-0.990207672119141,
449,45.5047354,0,0.0001373291015625,
450,45.60647528,9,0.99146842956543,
451,45.70789798,0,0.000139236450195313,
452,45.80959852,-9,-0.990339279174805,
453,45.91102104,0,0.0001373291015625,
454,46.01274466,9,0.991437911987305,
455,46.11415358,0,0.000135421752929688,
456,46.21590042,-9,-0.990270614624023,
457,46.31731176,0,0.000131607055664063,
458,46.41903528,9,0.991437911987305,
459,46.52046458,0,0.0001373291015625,
460,46.62218458,-9,-0.990257263183594,
461,46.72360774,0,0.0001373291015625,
462,46.82534026,9,0.991411209106445,
463,46.92674698,0,0.000139236450195313,
464,47.02848706,-9,-0.990175247192383,
465,47.12990142,0,0.0001373291015625,
466,47.2316281,9,0.991374969482422,
467,47.33305056,0,0.0001373291015625,
468,47.43478148,-9,-0.990179061889648,
469,47.53618296,0,0.000141143798828125,
470,47.63790336,9,0.991397857666016,
471,47.73932508,0,0.000139236450195313,
472,47.84105006,-9,-0.990213394165039,
473,47.94247398,0,0.0001373291015625,
474,48.0442013,9,0.991390228271484,
475,48.14558724,0,0.000139236450195313,
476,48.24730896,-9,-0.990190505981445,
477,48.348727,0,0.000139236450195313,
478,48.45045492,9,0.991321563720703,
479,48.5518754,0,0.000141143798828125,
480,48.6535927,-9,-0.990167617797852,
481,48.75499538,0,0.000139236450195313,
482,48.8567205,9,0.991336822509766,
483,48.95813486,0,0.000143051147460938,
484,49.05986274,-9,-0.990152359008789,
485,49.16128118,0,0.0001373291015625,
486,49.2630226,9,0.991371154785156,
487,49.36444622,0,0.000143051147460938,
488,49.46618332,-9,-0.990152359008789,
489,49.5675939,0,0.000139236450195313,
490,49.66932758,9,0.991355895996094,
491,49.77073348,0,0.000141143798828125,
492,49.87244664,-9,-0.99015998840332,
493,49.97386724,0,0.0001373291015625,
494,50.07559878,9,0.991291046142578,
495,50.17700468,0,0.00014495849609375,
496,50.27874162,-9,-0.990118026733398,
497,50.38013586,0,0.000141143798828125,
498,50.48187632,9,0.991281509399414,
499,50.58329962,0,0.000139236450195313,
500,50.6850193,-9,-0.990076065063477,
501,50.78643826,0,0.000139236450195313,
502,50.88816548,9,0.991268157958984,
503,50.989575,0,0.000141143798828125,
504,51.09130368,-9,-0.990013122558594,
505,51.19271512,0,0.000139236450195313,
506,51.29441596,9,0.991277694702148,
507,51.39584552,0,0.0001373291015625,
508,51.497576,-9,-0.989965438842773,
509,51.59897864,0,0.0001373291015625,
510,51.70072524,9,0.991262435913086,
511,51.80212712,0,0.0001373291015625,
512,51.90385696,-9,-0.990032196044922,
513,52.0052745,0,0.000141143798828125,
514,52.1070011,9,0.991252899169922,
515,52.20841756,0,0.0001373291015625,
516,52.31016728,-9,-0.990034103393555,
517,52.41157044,0,0.0001373291015625,
518,52.51330528,9,0.991205215454102,
519,52.61473478,0,0.000143051147460938,
520,52.71646652,-9,-0.99003791809082,
521,52.81789066,0,0.000143051147460938,
522,52.9196035,9,0.991214752197266,
523,53.02101108,0,0.000141143798828125,
524,53.12274738,-9,-0.989963531494141,
525,53.22415832,0,0.000139236450195313,
526,53.32585876,9,0.991186141967773,
527,53.42727402,0,0.000146865844726563,
528,53.52899872,-9,-0.989973068237305,
529,53.6303967,0,0.00014495849609375,
530,53.73213488,9,0.991119384765625,
531,53.8335469,0,0.000143051147460938,
532,53.93527256,-9,-0.98992919921875,
533,54.03669686,0,0.000141143798828125,
534,54.13841606,9,0.991121292114258,
535,54.23983844,0,0.0001373291015625,
536,54.3415511,-9,-0.989921569824219,
537,54.44296848,0,0.000139236450195313,
538,54.54471674,9,0.991052627563477,
539,54.64612902,0,0.000139236450195313,
540,54.7478626,-9,-0.989917755126953,
541,54.8492791,0,0.000141143798828125,
542,54.95100804,9,0.991115570068359,
543,55.05242136,0,0.0001373291015625,
544,55.15415308,-9,-0.989891052246094,
545,55.25556572,0,0.000139236450195313,
546,55.3573012,9,0.991086959838867,
547,55.45872502,0,0.000143051147460938,
548,55.56044896,-9,-0.989875793457031,
549,55.66187404,0,0.000139236450195313,
550,55.76360384,9,0.99107551574707,
551,55.86502588,0,0.000139236450195313,
552,55.96675424,-9,-0.989830017089844,
553,56.06816458,0,0.000139236450195313,
554,56.16989642,9,0.9910888671875,
555,56.2713203,0,0.0001373291015625,
556,56.37302994,-9,-0.989892959594727,
557,56.47444532,0,0.000135421752929688,
558,56.57618802,9,0.991044998168945,
559,56.67760274,0,0.000135421752929688,
560,56.77934294,-9,-0.989847183227539,
561,56.88076384,0,0.0001373291015625,
562,56.98249586,9,0.991016387939453,
563,57.08392946,0,0.0001373291015625,
564,57.18564834,-9,-0.9898681640625,
565,57.28705538,0,0.000139236450195313,
566,57.38878648,9,0.991004943847656,
567,57.49019418,0,0.0001373291015625,
568,57.59191528,-9,-0.989778518676758,
569,57.6933383,0,0.0001373291015625,
570,57.79504572,9,0.990974426269531,
571,57.89644514,0,0.0001373291015625,
572,57.99817978,-9,-0.989850997924805,
573,58.09958834,0,0.0001373291015625,
574,58.20129564,9,0.99095344543457,
575,58.30272956,0,0.000133514404296875,
576,58.4044411,-9,-0.989812850952148,
577,58.50588662,0,0.000139236450195313,
578,58.6076242,9,0.990926742553711,
579,58.70903936,0,0.000135421752929688,
580,58.81077596,-9,-0.989765167236328,
581,58.9121885,0,0.0001373291015625,
582,59.01391824,9,0.990869522094727,
583,59.11534314,0,0.0001373291015625,
584,59.21705998,-9,-0.989751815795898,
585,59.3184602,0,0.0001373291015625,
586,59.42018716,9,0.99091911315918,
587,59.52159266,0,0.000139236450195313,
588,59.6233295,-9,-0.989690780639648,
589,59.72474756,0,0.000139236450195313,
590,59.82647194,9,0.990882873535156,
591,59.92793308,0,0.0001373291015625,
592,60.02965984,-9,-0.989692687988281,
593,60.13106894,0,0.0001373291015625,
594,60.23280836,9,0.990840911865234,
595,60.33421916,0,0.0001373291015625,
596,60.4359434,-9,-0.989633560180664,
597,60.5373661,0,0.0001373291015625,
598,60.63909326,9,0.9908447265625,
599,60.74051464,0,0.0001373291015625,
600,60.84224946,-9,-0.989667892456055,
601,60.94366678,0,0.0001373291015625,
602,61.04540586,9,0.990840911865234,
603,61.1468244,0,0.000139236450195313,
604,61.24855094,-9,-0.989688873291016,
605,61.34997714,0,0.0001373291015625,
606,61.45169942,9,0.990827560424805,
607,61.55312614,0,0.0001373291015625,
608,61.654848,-9,-0.989654541015625,
609,61.75626866,0,0.0001373291015625,
610,61.85800322,9,0.990756988525391,
611,61.95942614,0,0.0001373291015625,
612,62.06113978,-9,-0.989631652832031,
613,62.16254988,0,0.000139236450195313,
614,62.26428596,9,0.990758895874023,
615,62.36568766,0,0.000133514404296875,
616,62.46740628,-9,-0.989625930786133,
617,62.56882678,0,0.000135421752929688,
618,62.67055128,9,0.990804672241211,
619,62.77197992,0,0.000131607055664063,
620,62.87368298,-9,-0.989658355712891,
621,62.97509134,0,0.000135421752929688,
622,63.0768334,9,0.990753173828125,
623,63.17825874,0,0.000135421752929688,
624,63.27997884,-9,-0.9896240234375,
625,63.38140454,0,0.0001373291015625,
626,63.48312452,9,0.990758895874023,
627,63.58453524,0,0.000135421752929688,
628,63.68627614,-9,-0.98956298828125,
629,63.78768296,0,0.000135421752929688,
630,63.8894157,9,0.990758895874023,
631,63.99084528,0,0.0001373291015625,
632,64.09256138,-9,-0.989568710327148,
633,64.19398272,0,0.0001373291015625,
634,64.29571624,9,0.990749359130859,
635,64.39712378,0,0.0001373291015625,
636,64.49884818,-9,-0.989570617675781,
637,64.60026476,0,0.0001373291015625,
638,64.70199158,9,0.990741729736328,
639,64.80341226,0,0.0001373291015625,
640,64.90514332,-9,-0.989459991455078,
641,65.00655346,0,0.000135421752929688,
642,65.10829552,9,0.990720748901367,
643,65.20971342,0,0.000133514404296875,
644,65.31146414,-9,-0.989347457885742,
645,65.41289042,0,0.000133514404296875,
646,65.51461004,9,0.99073600769043,
647,65.61603288,0,0.0001373291015625,
648,65.71775384,-9,-0.989479064941406,
649,65.81917358,0,0.000135421752929688,
650,65.9209114,9,0.990692138671875,
651,66.02233244,0,0.000135421752929688,
652,66.12405572,-9,-0.989463806152344,
653,66.22548372,0,0.000131607055664063,
654,66.32720642,9,0.990625381469727,
655,66.42861902,0,0.0001373291015625,
656,66.53035124,-9,-0.989406585693359,
657,66.63176126,0,0.0001373291015625,
658,66.73348598,9,0.990615844726563,
659,66.83491246,0,0.000135421752929688,
660,66.9366349,-9,-0.989418029785156,
661,67.03805784,0,0.0001373291015625,
662,67.13980764,9,0.990634918212891,
663,67.24123078,0,0.000135421752929688,
664,67.34295186,-9,-0.989463806152344,
665,67.44438128,0,0.0001373291015625,
666,67.54611532,9,0.990629196166992,
667,67.6475199,0,0.0001373291015625,
668,67.74926366,-9,-0.989377975463867,
669,67.85067656,0,0.0001373291015625,
670,67.95240614,9,0.990604400634766,
671,68.05382938,0,0.000135421752929688,
672,68.15555294,-9,-0.989404678344727,
673,68.2569776,0,0.0001373291015625,
674,68.3587096,9,0.990623474121094,
675,68.46012324,0,0.0001373291015625,
676,68.5618744,-9,-0.989383697509766,
677,68.6632959,0,0.0001373291015625,
678,68.76501954,9,0.990621566772461,
679,68.8664396,0,0.0001373291015625,
680,68.96817222,-9,-0.989353179931641,
681,69.0695883,0,0.0001373291015625,
682,69.17132234,9,0.990530014038086,
683,69.27272596,0,0.000135421752929688,
684,69.37445766,-9,-0.989355087280273,
685,69.47587848,0,0.0001373291015625,
686,69.57759348,9,0.990585327148438,
687,69.6790105,0,0.0001373291015625,
688,69.78074476,-9,-0.98933219909668,
689,69.88214558,0,0.000139236450195313,
690,69.98389714,9,0.990512847900391,
691,70.08533192,0,0.0001373291015625,
692,70.18703984,-9,-0.989358901977539,
693,70.28847024,0,0.0001373291015625,
694,70.3901983,9,0.990558624267578,
695,70.49161778,0,0.000135421752929688,
696,70.59335798,-9,-0.98921012878418,
697,70.69477184,0,0.000135421752929688,
