0,99512.3
0.389332,99512.3
0.778665,98173.9
1.168,93561
1.55733,41133.8
1.94666,11160.5
2.33599,2946.33
2.72533,1183.4
3.11466,742.117
3.50399,621.764
3.89332,583.149
4.28266,576.385
4.67199,571.323
5.06132,559.274
5.45065,536.201
5.83998,531.691
6.22932,529.45
6.61865,526.277
7.00798,518.383
7.39731,511.55
7.78665,511.976
8.17598,515.891
8.56531,513.635
8.95464,507.513
9.34398,502.423
9.73331,498.735
10.1226,493.094
10.512,500.545
10.9013,505.309
11.2906,500.913
11.68,498.656
12.0693,493.282
12.4586,490.609
12.848,496.251
13.2373,492.048
13.6266,487.534
14.016,484.701
14.4053,486.958
14.7946,489.215
15.184,483.733
15.5733,474.908
15.9626,483.975
16.352,485.676
16.7413,486.186
17.1306,487.107
17.52,485.978
17.9093,489.809
18.2986,489.569
18.688,479.618
19.0773,486.393
19.4666,490.958
19.8559,491.037
20.2453,483.132
20.6346,474.172
21.0239,469.674
21.4133,470.481
21.8026,478.388
22.1919,475.671
22.5813,473.393
22.9706,473.553
23.3599,474.683
23.7493,477.581
24.1386,482.407
24.5279,489.112
24.9173,494.762
25.3066,490.043
25.6959,484.14
26.0853,484.14
26.4746,478.534
26.8639,477.899
27.2533,480.784
27.6426,485.304
28.0319,476.339
28.4213,469.328
28.8106,465.488
29.1999,464.358
29.5893,464.18
29.9786,463.072
30.3679,462.451
30.7573,472.626
31.1466,474.053
31.5359,475.273
31.9252,479.534
32.3146,479.534
32.7039,478.736
33.0932,479.965
33.4826,485.619
33.8719,482.317
34.2612,478.208
34.6506,474.928
35.0399,474.928
35.4292,472.84
35.8186,471.218
36.2079,470.322
36.5972,470.322
36.9866,471.288
37.3759,469.598
37.7652,465.877
38.1546,467.008
38.5439,470.805
38.9332,475.826
39.3226,480.547
39.7119,473.757
40.1012,479.192
40.4906,485.264
40.8799,484.133
41.2692,482.996
41.6586,481.12
42.0479,480.55
42.4372,483.946
42.8266,478.782
43.2159,475.123
43.6052,471.791
43.9945,464.998
44.3839,468.18
44.7732,470.322
45.1625,469.93
45.5519,467.665
45.9412,469.109
46.3305,471.908
46.7199,475.807
47.1092,483.735
47.4985,489.97
47.8879,492.894
48.2772,492.098
48.6665,497.762
49.0559,500.284
49.4452,504.149
49.8345,513.211
50.2239,522.311
50.6132,518.355
51.0025,513.78
51.3919,526.244
51.7812,544.039
52.1705,556.292
52.5599,564.742
52.9492,574.983
53.3385,627.825
53.7279,684.4
54.1172,733.944
54.5065,758.982
54.8959,823.721
55.2852,901.217
55.6745,971.887
56.0639,953.748
56.4532,997.701
56.8425,1070.62
57.2318,1153.04
57.6212,1171.18
58.0105,1223.69
