experimentType,company,sampleType,temperature,gasAtmosphere,length,lengthTensile,diameter,width,thickness,linearMassDensity,voltage,freq,totalNumOfCycles,pressure,dGRatio,gprimeGRatio,dPeakPosition,gPeakPosition,gprimePeakPosition,weightBefore,weightAfter,axialLoad,numRotationsPerUnitLength,twistAngle,dryOrWet,rotatingSpeed,numIncre,syncTime,numRepeatingCycle,dataRecFreq,restTimePerIncre,twistOrientation,density,degreeOfMisalignment,averageLength,maxLength,bundlingExtent,sampleID
RF1,NC,S,,,,,,,,,9.0,99.0,15200.0,,0.145733623075,0.437067713629,1335.97,1568.27,2657.96,,,,,,,,,,,,,,,,,,,356
RF2,NC,S,,,,,,,,,9.0,99.0,15200.0,,0.145156586693,0.437067712393,1335.83,1568.27,2657.96,,,,,,,,,,,,,,,,,,,356
RF3,NC,S,,,,,,,,,9.0,99.0,15200.0,,0.145156591963,0.437067646039,1335.83,1568.27,2657.96,,,,,,,,,,,,,,,,,,,356
