Item,Smu1_Time(1)(1),Smu1_V(1)(1),Smu1_I(1)(1),
504,51.48330312,-9,-1.08399963378906,
505,51.58589888,0,0.000118255615234375,
506,51.68802868,9,1.08429336547852,
507,51.7906106,0,0.000123977661132813,
508,51.89278662,-9,-1.08355712890625,
509,51.99538282,0,0.000123977661132813,
510,52.09750688,9,1.08428001403809,
511,52.2001083,0,0.0001220703125,
512,52.30222668,-9,-1.08396339416504,
513,52.40481804,0,0.000118255615234375,
514,52.50694226,9,1.08431625366211,
515,52.60954846,0,0.000120162963867188,
516,52.71165218,-9,-1.08390998840332,
517,52.8142472,0,0.000125885009765625,
518,52.91637678,9,1.08434104919434,
519,53.0189842,0,0.000125885009765625,
520,53.12111218,-9,-1.08392715454102,
521,53.22370352,0,0.0001220703125,
522,53.32582792,9,1.08431243896484,
523,53.42841314,0,0.000120162963867188,
524,53.53053552,-9,-1.08395385742188,
525,53.63314172,0,0.000118255615234375,
526,53.73525534,9,1.08433723449707,
527,53.83784804,0,0.000125885009765625,
528,53.93996766,-9,-1.08391380310059,
529,54.0425515,0,0.000120162963867188,
530,54.14468016,9,1.08425521850586,
531,54.24728036,0,0.0001220703125,
532,54.3494089,-9,-1.08392524719238,
533,54.45201388,0,0.0001220703125,
534,54.55413452,9,1.08428955078125,
535,54.65672884,0,0.000120162963867188,
536,54.75886134,-9,-1.08386993408203,
537,54.86144654,0,0.000120162963867188,
538,54.96356846,9,1.08431243896484,
539,55.06616884,0,0.0001220703125,
540,55.16826444,-9,-1.08390998840332,
541,55.270856,0,0.000120162963867188,
542,55.37299504,9,1.08424949645996,
543,55.47557222,0,0.000123977661132813,
544,55.5776884,-9,-1.08389091491699,
545,55.68028348,0,0.000120162963867188,
546,55.78237864,9,1.08430099487305,
547,55.88498574,0,0.000120162963867188,
548,55.98709238,-9,-1.08393287658691,
549,56.08969232,0,0.000118255615234375,
550,56.1918124,9,1.08426856994629,
551,56.2943911,0,0.000116348266601563,
552,56.39650632,-9,-1.08391571044922,
553,56.49911692,0,0.000118255615234375,
554,56.60122474,9,1.08426856994629,
555,56.70380748,0,0.000116348266601563,
556,56.8059369,-9,-1.08387565612793,
557,56.90852324,0,0.000118255615234375,
558,57.01064784,9,1.08424377441406,
559,57.1132379,0,0.0001220703125,
560,57.21535316,-9,-1.08389854431152,
561,57.31795504,0,0.000118255615234375,
562,57.42006496,9,1.08426856994629,
563,57.52264304,0,0.000120162963867188,
564,57.62476264,-9,-1.08381843566895,
565,57.72733428,0,0.00011444091796875,
566,57.82944876,9,1.084228515625,
567,57.93205856,0,0.000118255615234375,
568,58.03417824,-9,-1.08389282226563,
569,58.13678562,0,0.000120162963867188,
570,58.23889688,9,1.08421516418457,
571,58.34149046,0,0.000118255615234375,
572,58.4436177,-9,-1.08386611938477,
573,58.54621882,0,0.000116348266601563,
574,58.64832492,9,1.08421325683594,
575,58.7509338,0,0.000120162963867188,
576,58.85303626,-9,-1.08390617370605,
577,58.95562662,0,0.000118255615234375,
578,59.05776282,9,1.08422088623047,
579,59.16035166,0,0.000118255615234375,
580,59.26247912,-9,-1.08383369445801,
581,59.36508252,0,0.000116348266601563,
582,59.4671911,9,1.08425521850586,
583,59.56979102,0,0.0001220703125,
584,59.67189568,-9,-1.08379173278809,
585,59.77448364,0,0.000120162963867188,
586,59.87659932,9,1.08420753479004,
587,59.97916568,0,0.0001220703125,
588,60.08128144,-9,-1.08386039733887,
589,60.18386984,0,0.000116348266601563,
590,60.2859852,9,1.08416175842285,
591,60.38859618,0,0.000120162963867188,
592,60.49072018,-9,-1.08384323120117,
593,60.59331528,0,0.000116348266601563,
594,60.69542586,9,1.08418655395508,
595,60.7980213,0,0.000118255615234375,
596,60.900114,-9,-1.08384895324707,
597,61.00271284,0,0.000120162963867188,
598,61.10482404,9,1.08418655395508,
599,61.20739266,0,0.000116348266601563,
600,61.30952346,-9,-1.08377838134766,
601,61.41208304,0,0.000116348266601563,
602,61.51420008,9,1.08417129516602,
603,61.61680202,0,0.000118255615234375,
604,61.71892832,-9,-1.0837516784668,
605,61.82153132,0,0.000116348266601563,
606,61.92365152,9,1.08418846130371,
607,62.02623628,0,0.000118255615234375,
608,62.12835226,-9,-1.08378982543945,
609,62.2309342,0,0.00011444091796875,
610,62.33305726,9,1.08411026000977,
611,62.43565774,0,0.000116348266601563,
612,62.53777946,-9,-1.08382987976074,
613,62.64037,0,0.000116348266601563,
614,62.74248756,9,1.08414077758789,
615,62.84508884,0,0.000118255615234375,
616,62.94720326,-9,-1.08379554748535,
617,63.04977548,0,0.00011444091796875,
618,63.15191344,9,1.08415794372559,
619,63.25451214,0,0.0001220703125,
620,63.35663886,-9,-1.08381271362305,
621,63.45921102,0,0.000116348266601563,
622,63.56133886,9,1.08413124084473,
623,63.66392382,0,0.000118255615234375,
624,63.76603782,-9,-1.08376884460449,
625,63.86863964,0,0.000118255615234375,
626,63.97075456,9,1.08416175842285,
627,64.07333742,0,0.000116348266601563,
628,64.17545498,-9,-1.08378791809082,
629,64.2780537,0,0.000118255615234375,
630,64.38017138,9,1.0840950012207,
631,64.482731,0,0.000116348266601563,
632,64.58486148,-9,-1.08378219604492,
633,64.68746698,0,0.000116348266601563,
634,64.78957602,9,1.08410835266113,
635,64.89219676,0,0.000118255615234375,
636,64.99431226,-9,-1.08376693725586,
637,65.09688634,0,0.00011444091796875,
638,65.19902136,9,1.08406257629395,
639,65.30160864,0,0.000118255615234375,
640,65.4037026,-9,-1.08378791809082,
641,65.50630406,0,0.000116348266601563,
642,65.60841674,9,1.0841064453125,
643,65.7110004,0,0.000116348266601563,
644,65.81312074,-9,-1.0837459564209,
645,65.91568156,0,0.00011444091796875,
646,66.0177959,9,1.08410263061523,
647,66.12039126,0,0.000116348266601563,
648,66.22250484,-9,-1.0837459564209,
649,66.32509484,0,0.000108718872070313,
650,66.4272127,9,1.08405876159668,
651,66.52979796,0,0.000118255615234375,
652,66.6319357,-9,-1.0837230682373,
653,66.73451664,0,0.00011444091796875,
654,66.83662314,9,1.08409690856934,
655,66.93923488,0,0.000120162963867188,
656,67.04133938,-9,-1.08375930786133,
657,67.14392818,0,0.000118255615234375,
658,67.24604564,9,1.0840950012207,
659,67.34864312,0,0.000118255615234375,
660,67.45075828,-9,-1.08373832702637,
661,67.55333154,0,0.000116348266601563,
662,67.65544496,9,1.08408164978027,
663,67.75802452,0,0.000116348266601563,
664,67.86015034,-9,-1.08364486694336,
665,67.9627195,0,0.000116348266601563,
666,68.06485284,9,1.08403968811035,
667,68.1674353,0,0.000118255615234375,
668,68.26954552,-9,-1.08370780944824,
669,68.37212702,0,0.000116348266601563,
670,68.47423896,9,1.08407783508301,
671,68.57685374,0,0.000120162963867188,
672,68.67897826,-9,-1.08369064331055,
673,68.78157912,0,0.000118255615234375,
674,68.88370202,9,1.08403396606445,
675,68.98628678,0,0.000116348266601563,
676,69.08840854,-9,-1.08368682861328,
677,69.19100722,0,0.000116348266601563,
678,69.29311964,9,1.08407974243164,
679,69.3957123,0,0.000118255615234375,
680,69.49784018,-9,-1.08369445800781,
681,69.60043032,0,0.000118255615234375,
682,69.70255616,9,1.08405494689941,
683,69.80515332,0,0.0001220703125,
684,69.90727072,-9,-1.08366584777832,
685,70.00987804,0,0.000118255615234375,
686,70.11198672,9,1.08405303955078,
687,70.21458116,0,0.000118255615234375,
688,70.3166937,-9,-1.08366966247559,
689,70.41929032,0,0.000116348266601563,
690,70.52140092,9,1.0839958190918,
691,70.62400712,0,0.000118255615234375,
692,70.72612046,-9,-1.08371543884277,
693,70.8287478,0,0.000118255615234375,
694,70.93086958,9,1.08402633666992,
695,71.03345406,0,0.000118255615234375,
696,71.13557792,-9,-1.08368682861328,
697,71.23815332,0,0.000116348266601563,
698,71.34027148,9,1.08400344848633,
