experimentType,company,sampleType,temperature,gasAtmosphere,length,lengthTensile,diameter,width,thickness,linearMassDensity,voltage,freq,totalNumOfCycles,pressure,dGRatio,gprimeGRatio,dPeakPosition,gPeakPosition,gprimePeakPosition,weightBefore,weightAfter,axialLoad,numRotationsPerUnitLength,twistAngle,dryOrWet,rotatingSpeed,numIncre,syncTime,numRepeatingCycle,dataRecFreq,restTimePerIncre,twistOrientation,density,degreeOfMisalignment,averageLength,maxLength,bundlingExtent,sampleID
R1,NC,S,,,,,,,,,,,,,0.21524704596,0.370210279192,1342.52,1574.92,2668.64,,,,,,,,,,,,,,,,,,,300
R2,NC,S,,,,,,,,,,,,,0.255523047768,0.43037416341,1341.12,1570.69,2664.66,,,,,,,,,,,,,,,,,,,300
R3,NC,S,,,,,,,,,,,,,0.288979606105,0.379394624851,1341.58,1572.37,2669.53,,,,,,,,,,,,,,,,,,,300
R4,NC,S,,,,,,,,,,,,,0.229550049101,0.388628745243,1341.84,1572.18,2665.57,,,,,,,,,,,,,,,,,,,300
R5,NC,S,,,,,,,,,,,,,0.254228189961,0.406919943252,1341.3,1572.09,2664.9,,,,,,,,,,,,,,,,,,,300
